GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022401191,1610612755,Philadelphia,76ers,PHI,sixers,240:00,36,94,0.383,12,44,0.273,18,21,0.857,10,38,48,20,7,6,14,15,102,-20.0
0022401191,1610612741,Chicago,Bulls,CHI,bulls,240:00,47,103,0.456,13,40,0.325,15,20,0.75,15,44,59,29,10,4,12,17,122,20.0
