GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022501088,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,37,86,0.43,9,29,0.31,19,28,0.679,8,28,36,19,4,9,10,18,102,-32.0
0022501088,1610612745,Houston,Rockets,HOU,rockets,240:00,49,105,0.467,18,44,0.409,18,21,0.857,22,37,59,33,9,8,6,17,134,32.0
