GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,GAME_ID_CLEAN
0022200834,1610612749,Bucks,MIL,Milwaukee,240:00,17.63,33,69,99,407,3,3,280,24,19,28,0.679,26,71,0.366,0.455,12,21,0.571,0022200834
0022200834,1610612747,Lakers,LAL,Los Angeles,240:00,17.75,20,58,77,346,0,2,231,23,16,40,0.4,26,49,0.531,0.472,22,28,0.786,0022200834
