GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022400202,1610612749,Bucks,MIL,Milwaukee,240:00,39,81,0.481,13,32,0.406,16,21,0.762,5,36,41,21,9,8,12,18,107,-6
0022400202,1610612738,Celtics,BOS,Boston,240:00,35,86,0.407,19,50,0.38,24,27,0.889,8,34,42,27,5,2,12,16,113,6
