GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022100610,1610612759,Spurs,SAS,San Antonio,240.000000:00,97.4,101.1,112.6,114.4,-15.3,-13.4,0.487,1.9,14.5,0.276,0.689,0.456,10.142,10.5,0.453,0.472,1.0,0.199,98.58,96.0,80.0,95,0.41
0022100610,1610612752,Knicks,NYK,New York,240.000000:00,112.6,114.4,97.4,101.1,15.3,13.4,0.575,1.53,17.6,0.311,0.724,0.544,15.219,15.5,0.567,0.6,1.0,0.199,98.58,96.0,80.0,97,0.59
