GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021800956,1610612762,Utah,Jazz,UTA,jazz,240:00,43,92,0.467,14,38,0.368,12,14,0.857,13,34,47,35,3,6,18,17,112,-3.0
0021800956,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,46,96,0.479,9,20,0.45,14,18,0.778,12,32,44,24,12,5,8,20,115,3.0
