GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,SPD,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,GAME_ID_CLEAN
0022400811,1610612752,NYK,New York,1628404,Josh Hart,F,,40:09,4.28,3.06,5,13,18,80,0,0,62,9,4,7,0.571,4,7,0.571,0.57,6,6,1.0,0022400811
0022400811,1610612752,NYK,New York,1628384,OG Anunoby,F,,35:29,3.75,2.36,1,6,7,33,1,0,23,2,1,2,0.5,1,5,0.2,0.285,2,4,0.5,0022400811
0022400811,1610612752,NYK,New York,1626157,Karl-Anthony Towns,C,,41:20,3.83,2.83,6,14,20,58,1,1,36,0,2,10,0.2,7,10,0.7,0.45,2,5,0.4,0022400811
0022400811,1610612752,NYK,New York,1628969,Mikal Bridges,G,,27:43,4.42,2.18,1,1,2,43,1,0,29,1,2,3,0.667,4,10,0.4,0.462,4,6,0.667,0022400811
0022400811,1610612752,NYK,New York,1628973,Jalen Brunson,G,,37:32,4.23,2.83,0,4,4,83,0,0,54,4,5,8,0.625,4,11,0.364,0.473,3,3,1.0,0022400811
0022400811,1610612752,NYK,New York,1630540,Miles McBride,,,27:14,4.32,2.08,2,3,5,31,0,0,24,2,0,3,0.0,1,4,0.25,0.142,1,1,1.0,0022400811
0022400811,1610612752,NYK,New York,1630173,Precious Achiuwa,,,14:37,4.12,1.06,3,2,5,23,0,0,20,3,0,1,0.0,0,1,0.0,0.0,1,1,1.0,0022400811
0022400811,1610612752,NYK,New York,1626166,Cameron Payne,,,10:28,4.27,0.78,0,1,1,24,1,0,16,0,2,3,0.667,1,3,0.333,0.5,2,2,1.0,0022400811
0022400811,1610612752,NYK,New York,1629013,Landry Shamet,,,5:29,4.85,0.46,1,4,5,9,0,0,4,0,1,1,1.0,1,3,0.333,0.5,0,0,0.0,0022400811
0022400811,1610612752,NYK,New York,1642359,Pacôme Dadiet,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022400811
0022400811,1610612752,NYK,New York,1630574,Ariel Hukporti,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022400811
0022400811,1610612752,NYK,New York,1642278,Tyler Kolek,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022400811
0022400811,1610612752,NYK,New York,1630346,Matt Ryan,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022400811
0022400811,1610612752,NYK,New York,1626153,Delon Wright,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022400811
