GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021700195,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,41,75,0.547,13,33,0.394,11,17,0.647,7,31,38,31,10,5,19,13,106,1.0
0021700195,1610612737,Atlanta,Hawks,ATL,hawks,240:00,40,87,0.46,17,36,0.472,8,9,0.889,10,26,36,25,14,1,16,18,105,-1.0
