gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,matchupMinutes,partialPossessions,switchesOn,playerPoints,defensiveRebounds,matchupAssists,matchupTurnovers,steals,blocks,matchupFieldGoalsMade,matchupFieldGoalsAttempted,matchupFieldGoalPercentage,matchupThreePointersMade,matchupThreePointersAttempted,matchupThreePointerPercentage
0022500356,1610612745,Houston,Rockets,HOU,rockets,201142,Kevin,Durant,K. Durant,kevin-durant,F,,7,11:00,56.7,0,10,1,0,0,0,0,4,11,0.364,0,4,0.0
0022500356,1610612745,Houston,Rockets,HOU,rockets,1631095,Jabari,Smith Jr.,J. Smith Jr.,jabari-smith-jr,F,,10,15:01,76.3,0,8,7,3,1,1,1,3,6,0.5,1,1,1.0
0022500356,1610612745,Houston,Rockets,HOU,rockets,203991,Clint,Capela,C. Capela,clint-capela,C,,30,10:41,55.2,0,25,3,1,1,0,2,11,16,0.688,1,2,0.5
0022500356,1610612745,Houston,Rockets,HOU,rockets,1629006,Josh,Okogie,J. Okogie,josh-okogie,G,,20,9:12,41.9,0,14,2,2,1,2,1,6,8,0.75,1,1,1.0
0022500356,1610612745,Houston,Rockets,HOU,rockets,1641708,Amen,Thompson,A. Thompson,amen-thompson,G,,1,12:15,61.1,0,13,2,3,3,3,1,5,6,0.833,0,0,0.0
0022500356,1610612745,Houston,Rockets,HOU,rockets,1628988,Aaron,Holiday,A. Holiday,aaron-holiday,,,0,10:18,53.0,0,10,2,3,1,1,1,5,12,0.417,0,3,0.0
0022500356,1610612745,Houston,Rockets,HOU,rockets,1642263,Reed,Sheppard,R. Sheppard,reed-sheppard,,,15,7:08,40.3,0,24,1,0,1,0,0,8,11,0.727,1,2,0.5
0022500356,1610612745,Houston,Rockets,HOU,rockets,1630256,Jae'Sean,Tate,J. Tate,jaesean-tate,,,8,6:51,36.7,0,13,3,2,1,1,0,6,10,0.6,0,0,0.0
0022500356,1610612745,Houston,Rockets,HOU,rockets,201145,Jeff,Green,J. Green,jeff-green,,,32,2:18,13.0,0,6,0,2,0,0,0,2,5,0.4,2,3,0.667
0022500356,1610612745,Houston,Rockets,HOU,rockets,1631120,JD,Davison,J. Davison,jd-davison,,,4,2:49,17.1,0,6,0,2,1,0,0,3,3,1.0,0,0,0.0
0022500356,1610612745,Houston,Rockets,HOU,rockets,1642384,Isaiah,Crawford,I. Crawford,isaiah-crawford,,,27,1:00,4.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0
0022500356,1610612742,Dallas,Mavericks,DAL,mavericks,1642843,Cooper,Flagg,C. Flagg,cooper-flagg,F,,32,15:01,67.1,0,15,4,1,1,2,2,7,18,0.389,1,5,0.2
0022500356,1610612742,Dallas,Mavericks,DAL,mavericks,1629023,P.J.,Washington,P. Washington,pj-washington,F,,25,15:36,71.2,0,24,6,4,7,5,1,10,19,0.526,1,3,0.333
0022500356,1610612742,Dallas,Mavericks,DAL,mavericks,203076,Anthony,Davis,A. Davis,anthony-davis,C,,3,13:03,56.3,0,7,6,1,2,2,1,2,16,0.125,0,7,0.0
0022500356,1610612742,Dallas,Mavericks,DAL,mavericks,1630230,Naji,Marshall,N. Marshall,naji-marshall,G,,13,11:32,52.6,0,13,1,4,1,1,0,6,14,0.429,1,4,0.25
0022500356,1610612742,Dallas,Mavericks,DAL,mavericks,1642948,Ryan,Nembhard,R. Nembhard,ryan-nembhard,G,,9,9:24,43.5,0,7,0,2,0,1,0,3,6,0.5,1,1,1.0
0022500356,1610612742,Dallas,Mavericks,DAL,mavericks,1631108,Max,Christie,M. Christie,max-christie,,,00,9:60,45.5,0,14,2,3,3,0,0,5,8,0.625,2,3,0.667
0022500356,1610612742,Dallas,Mavericks,DAL,mavericks,203939,Dwight,Powell,D. Powell,dwight-powell,,,7,6:44,36.4,0,6,2,1,1,0,0,2,4,0.5,0,1,0.0
0022500356,1610612742,Dallas,Mavericks,DAL,mavericks,1630314,Brandon,Williams,B. Williams,brandon-williams,,,10,9:55,45.5,0,13,1,3,5,2,0,6,6,1.0,1,1,1.0
0022500356,1610612742,Dallas,Mavericks,DAL,mavericks,1626156,D'Angelo,Russell,D. Russell,dangelo-russell,,,5,4:35,27.9,0,12,1,2,0,0,0,5,8,0.625,2,4,0.5
0022500356,1610612742,Dallas,Mavericks,DAL,mavericks,1630702,Jaden,Hardy,J. Hardy,jaden-hardy,,,1,2:22,12.5,0,0,0,1,1,0,0,0,0,0.0,0,0,0.0
0022500356,1610612742,Dallas,Mavericks,DAL,mavericks,1628997,Caleb,Martin,C. Martin,caleb-martin,,,16,0:22,3.0,0,0,0,1,0,0,0,0,1,0.0,0,0,0.0
0022500356,1610612742,Dallas,Mavericks,DAL,mavericks,1630619,Moussa,Cisse,M. Cisse,moussa-cisse,,,30,0:23,3.1,0,2,1,0,0,0,0,1,1,1.0,0,0,0.0
