GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021800100,1610612761,Toronto,Raptors,TOR,raptors,240:00,47,92,0.511,11,27,0.407,24,28,0.857,9,34,43,29,13,6,15,26,129,17.0
0021800100,1610612755,Philadelphia,76ers,PHI,sixers,240:00,38,91,0.418,14,40,0.35,22,30,0.733,17,30,47,25,7,5,23,24,112,-17.0
