GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022300150,1610612748,Heat,MIA,Miami,240.000000:00,41,88,0.466,12,37,0.324,14,16,0.875,11,33,44,30,11,4,17,14,108,1.0
0022300150,1610612747,Lakers,LAL,Los Angeles,240.000000:00,44,81,0.543,8,26,0.308,11,14,0.786,5,33,38,28,6,5,17,17,107,-1.0
