GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022501060,1610612744,Golden State,Warriors,GSW,warriors,240:00,36,68,0.529,9,27,0.333,28,36,0.778,8,35,43,21,11,3,26,22,109,3.0
0022501060,1610612751,Brooklyn,Nets,BKN,nets,240:00,39,81,0.481,12,33,0.364,16,21,0.762,5,22,27,24,17,2,17,30,106,-3.0
