GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022300083,1610612759,Spurs,SAS,San Antonio,265.000000:00,46,94,0.489,13,42,0.31,21,28,0.75,12,31,43,32,11,4,18,17,126,4.0
0022300083,1610612745,Rockets,HOU,Houston,265.000000:00,52,100,0.52,8,32,0.25,10,20,0.5,11,32,43,30,7,2,18,26,122,-4.0
