GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,PLAYER_ID,firstName,familyName,NICKNAME,playerSlug,START_POSITION,COMMENT,jerseyNum,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,PLAYER_NAME
0021800184,1610612765,Detroit,Pistons,DET,pistons,203922,Glenn,Robinson III,G. Robinson III,glenn-robinson-iii,F,,,22:05,2,9,0.222,1,6,0.167,0,0,0.0,0,2,2,1,0,1,0,0,5,-20.0,Glenn Robinson III
0021800184,1610612765,Detroit,Pistons,DET,pistons,201933,Blake,Griffin,B. Griffin,blake-griffin,F,,,30:26,4,16,0.25,0,5,0.0,2,3,0.667,3,3,6,5,0,1,3,3,10,-19.0,Blake Griffin
0021800184,1610612765,Detroit,Pistons,DET,pistons,203083,Andre,Drummond,A. Drummond,andre-drummond,C,,,36:41,9,16,0.563,0,0,0.0,5,7,0.714,9,13,22,3,3,2,2,5,23,4.0,Andre Drummond
0021800184,1610612765,Detroit,Pistons,DET,pistons,203493,Reggie,Bullock Jr.,R. Bullock Jr.,reggie-bullock-jr,G,,,34:21,7,13,0.538,6,9,0.667,3,3,1.0,2,1,3,2,1,0,0,1,23,5.0,Reggie Bullock Jr.
0021800184,1610612765,Detroit,Pistons,DET,pistons,202704,Reggie,Jackson,R. Jackson,reggie-jackson,G,,,32:12,6,15,0.4,2,8,0.25,5,6,0.833,3,0,3,7,0,0,4,3,19,-5.0,Reggie Jackson
0021800184,1610612765,Detroit,Pistons,DET,pistons,204038,Langston,Galloway,L. Galloway,langston-galloway,,,,24:59,4,9,0.444,2,5,0.4,0,0,0.0,3,1,4,0,0,0,0,2,10,5.0,Langston Galloway
0021800184,1610612765,Detroit,Pistons,DET,pistons,202397,Ish,Smith,I. Smith,ish-smith,,,,25:26,3,12,0.25,1,6,0.167,0,0,0.0,0,2,2,3,0,0,0,3,7,6.0,Ish Smith
0021800184,1610612765,Detroit,Pistons,DET,pistons,2585,Zaza,Pachulia,Z. Pachulia,zaza-pachulia,,,,9:29,1,2,0.5,0,0,0.0,0,0,0.0,2,3,5,0,0,0,1,1,2,-6.0,Zaza Pachulia
0021800184,1610612765,Detroit,Pistons,DET,pistons,1626169,Stanley,Johnson,S. Johnson,stanley-johnson,,,,17:27,2,9,0.222,0,3,0.0,0,0,0.0,0,4,4,0,1,0,0,0,4,-11.0,Stanley Johnson
0021800184,1610612765,Detroit,Pistons,DET,pistons,101181,Jose,Calderon,J. Calderon,jose-calderon,,,,6:54,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-9.0,Jose Calderon
0021800184,1610612765,Detroit,Pistons,DET,pistons,1628971,Bruce,Brown,B. Brown,bruce-brown,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Bruce Brown
0021800184,1610612765,Detroit,Pistons,DET,pistons,202720,Jon,Leuer,J. Leuer,jon-leuer,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Jon Leuer
0021800184,1610612765,Detroit,Pistons,DET,pistons,1629017,Khyri,Thomas,K. Thomas,khyri-thomas,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Khyri Thomas
0021800184,1610612766,Charlotte,Hornets,CHA,hornets,201587,Nicolas,Batum,N. Batum,nicolas-batum,F,,,34:07,2,6,0.333,1,4,0.25,0,0,0.0,0,8,8,3,2,1,3,3,5,13.0,Nicolas Batum
0021800184,1610612766,Charlotte,Hornets,CHA,hornets,101107,Marvin,Williams,M. Williams,marvin-williams,F,,,27:27,3,9,0.333,3,7,0.429,1,2,0.5,1,3,4,0,2,0,0,2,10,12.0,Marvin Williams
0021800184,1610612766,Charlotte,Hornets,CHA,hornets,203469,Cody,Zeller,C. Zeller,cody-zeller,C,,,31:30,5,11,0.455,0,1,0.0,4,4,1.0,2,4,6,1,0,3,1,6,14,8.0,Cody Zeller
0021800184,1610612766,Charlotte,Hornets,CHA,hornets,203087,Jeremy,Lamb,J. Lamb,jeremy-lamb,G,,,23:19,4,6,0.667,2,2,1.0,0,0,0.0,0,6,6,3,2,0,1,4,10,11.0,Jeremy Lamb
0021800184,1610612766,Charlotte,Hornets,CHA,hornets,202689,Kemba,Walker,K. Walker,kemba-walker,G,,,36:02,9,17,0.529,2,5,0.4,4,4,1.0,0,3,3,8,0,0,1,1,24,1.0,Kemba Walker
0021800184,1610612766,Charlotte,Hornets,CHA,hornets,1626195,Willy,Hernangomez,W. Hernangomez,willy-hernangomez,,,,13:03,4,6,0.667,1,2,0.5,0,0,0.0,2,1,3,1,0,1,2,4,9,-6.0,Willy Hernangomez
0021800184,1610612766,Charlotte,Hornets,CHA,hornets,203077,Michael,Kidd-Gilchrist,M. Kidd-Gilchrist,michael-kidd-gilchrist,,,,4:38,2,3,0.667,0,1,0.0,1,2,0.5,0,0,0,0,0,2,0,1,5,-3.0,Michael Kidd-Gilchrist
0021800184,1610612766,Charlotte,Hornets,CHA,hornets,1628970,Miles,Bridges,M. Bridges,miles-bridges,,,,23:45,3,4,0.75,0,1,0.0,2,2,1.0,1,7,8,2,0,1,1,1,8,1.0,Miles Bridges
0021800184,1610612766,Charlotte,Hornets,CHA,hornets,2225,Tony,Parker,T. Parker,tony-parker,,,,27:50,11,18,0.611,2,2,1.0,0,0,0.0,0,3,3,4,0,0,2,2,24,6.0,Tony Parker
0021800184,1610612766,Charlotte,Hornets,CHA,hornets,1628370,Malik,Monk,M. Monk,malik-monk,,,,17:56,0,5,0.0,0,3,0.0,4,4,1.0,0,5,5,2,0,0,1,2,4,7.0,Malik Monk
0021800184,1610612766,Charlotte,Hornets,CHA,hornets,1628407,Dwayne,Bacon,D. Bacon,dwayne-bacon,,,,0:23,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Dwayne Bacon
0021800184,1610612766,Charlotte,Hornets,CHA,hornets,202687,Bismack,Biyombo,B. Biyombo,bismack-biyombo,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Bismack Biyombo
0021800184,1610612766,Charlotte,Hornets,CHA,hornets,1628984,Devonte',Graham,D. Graham,devonte-graham,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Devonte' Graham
