GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022500627,1610612753,Orlando,Magic,ORL,magic,240:00,510.5,102.1,652.6,130.5,-142.1,-28.4,0.758,2.08,19.7,0.167,0.684,0.395,12.632,12.6,0.506,0.547,1.0,1.0,19.0,95.0,79.17,95.0,0.363
0022500627,1610612766,Charlotte,Hornets,CHA,hornets,240:00,652.6,130.5,510.5,102.1,142.1,28.4,0.605,1.73,19.5,0.316,0.833,0.605,15.789,15.8,0.652,0.689,1.0,0.972,19.0,95.0,79.17,95.0,0.637
