GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,GAME_ID_CLEAN
0021901276,1610612758,Kings,SAC,Sacramento,240:00,18.38,30,56,80,422,0,3,301,19,9,28,0.321,29,61,0.475,0.427,13,24,0.542,0021901276
0021901276,1610612751,Nets,BKN,Brooklyn,240:00,17.97,15,61,74,415,4,5,291,30,13,28,0.464,29,58,0.5,0.488,15,21,0.714,0021901276
