GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,PLAYER_ID,firstName,familyName,NICKNAME,playerSlug,START_POSITION,COMMENT,jerseyNum,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,PLAYER_NAME
0021700239,1610612756,Phoenix,Suns,PHX,suns,203933,T.J.,Warren,T. Warren,tj-warren,F,,,33:23,13,20,0.65,0,2,0.0,1,2,0.5,4,3,7,1,1,2,1,2,27,12.0,T.J. Warren
0021700239,1610612756,Phoenix,Suns,PHX,suns,1627737,Marquese,Chriss,M. Chriss,marquese-chriss,F,,,20:39,3,4,0.75,0,1,0.0,2,2,1.0,0,6,6,3,1,0,1,3,8,4.0,Marquese Chriss
0021700239,1610612756,Phoenix,Suns,PHX,suns,202328,Greg,Monroe,G. Monroe,greg-monroe,C,,,21:28,5,7,0.714,0,0,0.0,0,2,0.0,0,6,6,4,0,1,2,3,10,0.0,Greg Monroe
0021700239,1610612756,Phoenix,Suns,PHX,suns,1626164,Devin,Booker,D. Booker,devin-booker,G,,,32:01,5,15,0.333,2,8,0.25,3,3,1.0,0,1,1,6,2,0,2,1,15,-3.0,Devin Booker
0021700239,1610612756,Phoenix,Suns,PHX,suns,1627755,Tyler,Ulis,T. Ulis,tyler-ulis,G,,,20:01,1,5,0.2,0,0,0.0,1,2,0.5,0,4,4,4,0,0,0,2,3,5.0,Tyler Ulis
0021700239,1610612756,Phoenix,Suns,PHX,suns,203458,Alex,Len,A. Len,alex-len,,,,25:41,4,5,0.8,0,0,0.0,2,2,1.0,3,5,8,2,0,1,0,1,10,6.0,Alex Len
0021700239,1610612756,Phoenix,Suns,PHX,suns,1628367,Josh,Jackson,J. Jackson,josh-jackson,,,,22:01,2,5,0.4,1,2,0.5,2,4,0.5,0,7,7,4,0,0,1,1,7,-1.0,Josh Jackson
0021700239,1610612756,Phoenix,Suns,PHX,suns,1627733,Dragan,Bender,D. Bender,dragan-bender,,,,20:26,1,7,0.143,0,3,0.0,2,2,1.0,1,1,2,1,0,0,1,1,4,3.0,Dragan Bender
0021700239,1610612756,Phoenix,Suns,PHX,suns,1628455,Mike,James,A. James,mike-james,,,,26:09,6,12,0.5,0,4,0.0,3,3,1.0,0,3,3,5,1,0,3,1,15,3.0,Mike James
0021700239,1610612756,Phoenix,Suns,PHX,suns,203584,Troy,Daniels,T. Daniels,troy-daniels,,,,18:11,5,9,0.556,4,7,0.571,0,0,0.0,1,3,4,2,0,0,1,1,14,11.0,Troy Daniels
