GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,PLAYER_ID,firstName,familyName,NICKNAME,playerSlug,position,comment,jerseyNum,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,PLAYER_NAME
0021700894,1610612759,San Antonio,Spurs,SAS,spurs,203937,Kyle,Anderson,K. Anderson,kyle-anderson,F,,,29:32,113.8,113.8,98.3,98.3,15.5,15.5,0.211,0.0,30.8,0.036,0.152,0.098,0.0,0.571,0.571,0.141,0.141,95.08,95.08,79.23,58.0,0.148,Kyle Anderson
0021700894,1610612759,San Antonio,Spurs,SAS,spurs,200746,LaMarcus,Aldridge,L. Aldridge,lamarcus-aldridge,F,,,36:52,117.6,117.6,101.3,101.3,16.2,16.2,0.15,1.5,10.0,0.03,0.119,0.08,6.7,0.45,0.553,0.338,0.338,97.0,97.0,80.83,74.0,0.148,LaMarcus Aldridge
0021700894,1610612759,San Antonio,Spurs,SAS,spurs,2200,Pau,Gasol,P. Gasol,pau-gasol,C,,,25:00,124.0,124.0,92.0,92.0,32.0,32.0,0.15,0.0,23.1,0.136,0.129,0.132,0.0,0.556,0.557,0.182,0.182,96.0,96.0,80.0,50.0,0.119,Pau Gasol
0021700894,1610612759,San Antonio,Spurs,SAS,spurs,201988,Patty,Mills,P. Mills,patty-mills,G,,,35:23,111.3,111.3,98.6,98.6,12.7,12.7,0.2,5.0,31.3,0.0,0.051,0.027,6.3,0.444,0.533,0.136,0.136,97.01,97.01,80.84,71.0,0.083,Patty Mills
0021700894,1610612759,San Antonio,Spurs,SAS,spurs,1627749,Dejounte,Murray,D. Murray,dejounte-murray,G,,,33:45,113.6,113.6,89.2,89.2,24.4,24.4,0.227,0.0,26.3,0.088,0.162,0.127,0.0,0.417,0.472,0.179,0.179,93.16,93.16,77.63,66.0,0.185,Dejounte Murray
0021700894,1610612759,San Antonio,Spurs,SAS,spurs,200752,Rudy,Gay,R. Gay,rudy-gay,,,,15:34,121.9,121.9,90.6,90.6,31.3,31.3,0.091,0.0,11.1,0.0,0.235,0.121,0.0,0.25,0.25,0.216,0.216,98.67,98.67,82.23,32.0,0.047,Rudy Gay
0021700894,1610612759,San Antonio,Spurs,SAS,spurs,2225,Tony,Parker,T. Parker,tony-parker,,,,14:10,103.2,103.2,112.5,112.5,-9.3,-9.3,0.1,0.33,25.0,0.0,0.0,0.0,75.0,0.0,0.0,0.088,0.088,106.68,106.68,88.9,31.0,-0.017,Tony Parker
0021700894,1610612759,San Antonio,Spurs,SAS,spurs,201980,Danny,Green,D. Green,danny-green,,,,22:40,120.4,120.4,95.9,95.9,24.5,24.5,0.0,0.0,0.0,0.0,0.111,0.061,18.8,0.773,0.806,0.271,0.271,103.76,103.76,86.47,49.0,0.171,Danny Green
0021700894,1610612759,San Antonio,Spurs,SAS,spurs,1627854,Bryn,Forbes,B. Forbes,bryn-forbes,,,,20:18,111.6,111.6,97.7,97.7,14.0,14.0,0.0,0.0,0.0,0.0,0.056,0.023,0.0,0.714,0.721,0.151,0.151,101.67,101.67,84.73,43.0,0.149,Bryn Forbes
0021700894,1610612759,San Antonio,Spurs,SAS,spurs,203530,Joffrey,Lauvergne,J. Lauvergne,joffrey-lauvergne,,,,4:44,30.0,30.0,70.0,70.0,-40.0,-40.0,0.0,0.0,0.0,0.2,0.6,0.333,0.0,0.0,0.0,0.188,0.188,101.41,101.41,84.51,10.0,0.333,Joffrey Lauvergne
0021700894,1610612759,San Antonio,Spurs,SAS,spurs,203464,Brandon,Paul,B. Paul,brandon-paul,,,,1:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,94.43,94.43,78.69,2.0,-2.0,Brandon Paul
0021700894,1610612759,San Antonio,Spurs,SAS,spurs,202722,Davis,Bertans,D. Bertans,davis-bertans,,,,1:01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.43,94.43,78.69,2.0,0.0,Davis Bertans
