GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0021800490,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,500.0,100.0,622.2,124.4,-122.2,-24.4,0.289,0.92,9.6,0.265,0.743,0.464,13.043,13.0,0.494,0.51,1.0,0.971,18.2,91.0,75.83,92.0,0.318
0021800490,1610612741,Chicago,Bulls,CHI,bulls,240:00,622.2,124.4,500.0,100.0,122.2,24.4,0.605,1.73,20.8,0.257,0.735,0.536,16.667,16.7,0.622,0.655,1.0,0.96,18.2,91.0,75.83,90.0,0.682
