GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,PLAYER_ID,firstName,familyName,NICKNAME,playerSlug,START_POSITION,COMMENT,jerseyNum,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,PLAYER_NAME
0021701030,1610612755,Philadelphia,76ers,PHI,sixers,203496,Robert,Covington,R. Covington,robert-covington,F,,,23:32,4,5,0.8,2,3,0.667,0,0,0.0,0,1,1,2,0,0,0,4,10,3.0,Robert Covington
0021701030,1610612755,Philadelphia,76ers,PHI,sixers,203967,Dario,Šarić,D. Šarić,dario-šarić,F,,,27:37,4,10,0.4,1,3,0.333,0,0,0.0,1,4,5,0,2,0,0,1,9,-3.0,Dario Šarić
0021701030,1610612755,Philadelphia,76ers,PHI,sixers,203954,Joel,Embiid,J. Embiid,joel-embiid,C,,,32:38,6,23,0.261,1,4,0.25,11,11,1.0,7,12,19,4,1,2,1,4,24,20.0,Joel Embiid
0021701030,1610612755,Philadelphia,76ers,PHI,sixers,200755,JJ,Redick,J. Redick,jj-redick,G,,,30:24,7,13,0.538,3,6,0.5,6,7,0.857,0,3,3,3,1,0,1,2,23,23.0,JJ Redick
0021701030,1610612755,Philadelphia,76ers,PHI,sixers,1627732,Ben,Simmons,B. Simmons,ben-simmons,G,,,37:03,10,17,0.588,0,0,0.0,1,4,0.25,4,4,8,12,3,0,2,4,21,4.0,Ben Simmons
0021701030,1610612755,Philadelphia,76ers,PHI,sixers,201158,Marco,Belinelli,M. Belinelli,marco-belinelli,,,,26:02,2,6,0.333,1,2,0.5,0,0,0.0,0,0,0,1,0,1,1,0,5,-5.0,Marco Belinelli
0021701030,1610612755,Philadelphia,76ers,PHI,sixers,1626158,Richaun,Holmes,R. Holmes,richaun-holmes,,,,10:21,1,2,0.5,0,0,0.0,0,0,0.0,1,1,2,2,0,0,0,1,2,-9.0,Richaun Holmes
0021701030,1610612755,Philadelphia,76ers,PHI,sixers,1626147,Justin,Anderson,J. Anderson,justin-anderson,,,,13:36,4,7,0.571,3,5,0.6,0,0,0.0,0,3,3,0,1,0,0,3,11,-18.0,Justin Anderson
0021701030,1610612755,Philadelphia,76ers,PHI,sixers,101141,Ersan,Ilyasova,E. Ilyasova,ersan-ilyasova,,,,24:10,3,6,0.5,1,1,1.0,2,2,1.0,0,1,1,3,1,0,0,1,9,3.0,Ersan Ilyasova
0021701030,1610612755,Philadelphia,76ers,PHI,sixers,204456,T.J.,McConnell,T. McConnell,tj-mcconnell,,,,14:37,2,6,0.333,0,3,0.0,2,2,1.0,0,0,0,3,0,0,0,1,6,2.0,T.J. McConnell
0021701030,1610612755,Philadelphia,76ers,PHI,sixers,201573,Jerryd,Bayless,J. Bayless,jerryd-bayless,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Jerryd Bayless
0021701030,1610612755,Philadelphia,76ers,PHI,sixers,101161,Amir,Johnson,A. Johnson,amir-johnson,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Amir Johnson
0021701030,1610612755,Philadelphia,76ers,PHI,sixers,1627789,Timothe,Luwawu-Cabarrot,T. Luwawu-Cabarrot,timothe-luwawu-cabarrot,,DND - Injury/Illness,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Timothe Luwawu-Cabarrot
0021701030,1610612751,Brooklyn,Nets,BKN,nets,201960,DeMarre,Carroll,D. Carroll,demarre-carroll,F,,,30:54,5,10,0.5,3,4,0.75,5,7,0.714,0,11,11,0,1,0,1,1,18,5.0,DeMarre Carroll
0021701030,1610612751,Brooklyn,Nets,BKN,nets,1626178,Rondae,Hollis-Jefferson,R. Hollis-Jefferson,rondae-hollis-jefferson,F,,,27:25,7,13,0.538,0,1,0.0,7,9,0.778,2,8,10,5,2,0,2,1,21,-6.0,Rondae Hollis-Jefferson
0021701030,1610612751,Brooklyn,Nets,BKN,nets,1628386,Jarrett,Allen,J. Allen,jarrett-allen,C,,,22:49,2,6,0.333,0,0,0.0,2,2,1.0,5,2,7,1,0,2,2,1,6,-9.0,Jarrett Allen
0021701030,1610612751,Brooklyn,Nets,BKN,nets,203925,Joe,Harris,J. Harris,joe-harris,G,,,35:52,3,8,0.375,3,6,0.5,2,2,1.0,0,2,2,6,0,0,2,5,11,8.0,Joe Harris
0021701030,1610612751,Brooklyn,Nets,BKN,nets,1626156,D'Angelo,Russell,D. Russell,dangelo-russell,G,,,27:09,3,14,0.214,2,5,0.4,0,0,0.0,1,6,7,5,1,1,3,1,8,-18.0,D'Angelo Russell
0021701030,1610612751,Brooklyn,Nets,BKN,nets,203915,Spencer,Dinwiddie,S. Dinwiddie,spencer-dinwiddie,,,,30:49,5,12,0.417,1,4,0.25,3,5,0.6,1,2,3,5,0,0,1,3,14,-4.0,Spencer Dinwiddie
0021701030,1610612751,Brooklyn,Nets,BKN,nets,201967,Dante,Cunningham,D. Cunningham,dante-cunningham,,,,6:08,2,3,0.667,2,3,0.667,0,0,0.0,0,0,0,1,0,0,0,0,6,3.0,Dante Cunningham
0021701030,1610612751,Brooklyn,Nets,BKN,nets,1627747,Caris,LeVert,C. LeVert,caris-levert,,,,27:55,6,11,0.545,2,3,0.667,2,2,1.0,0,3,3,2,0,0,1,3,16,4.0,Caris LeVert
0021701030,1610612751,Brooklyn,Nets,BKN,nets,203112,Quincy,Acy,Q. Acy,quincy-acy,,,,17:35,2,4,0.5,2,4,0.5,0,0,0.0,1,0,1,0,0,0,0,5,6,-7.0,Quincy Acy
0021701030,1610612751,Brooklyn,Nets,BKN,nets,1626143,Jahlil,Okafor,J. Okafor,jahlil-okafor,,,,13:24,5,8,0.625,0,0,0.0,0,0,0.0,1,2,3,0,0,2,0,2,10,4.0,Jahlil Okafor
0021701030,1610612751,Brooklyn,Nets,BKN,nets,202389,Timofey,Mozgov,T. Mozgov,timofey-mozgov,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Timofey Mozgov
0021701030,1610612751,Brooklyn,Nets,BKN,nets,203917,Nik,Stauskas,N. Stauskas,nik-stauskas,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Nik Stauskas
0021701030,1610612751,Brooklyn,Nets,BKN,nets,1627785,Isaiah,Whitehead,I. Whitehead,isaiah-whitehead,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Isaiah Whitehead
