GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021701118,1610612755,Philadelphia,76ers,PHI,sixers,240:00,45,98,0.459,9,31,0.29,19,27,0.704,14,44,58,34,9,3,12,19,118,17.0
0021701118,1610612752,New York,Knicks,NYK,knicks,240:00,36,94,0.383,9,31,0.29,20,26,0.769,10,36,46,20,4,5,16,22,101,-17.0
