GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022400190,1610612756,Suns,PHX,Phoenix,240:00,43,86,0.5,15,39,0.385,13,18,0.722,11,26,37,26,6,2,8,18,114,1
0022400190,1610612742,Mavericks,DAL,Dallas,240:00,41,80,0.513,11,33,0.333,20,22,0.909,8,31,39,18,5,1,11,22,113,-1
