GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,GAME_ID_CLEAN
0022501045,1610612757,Trail Blazers,POR,Portland,240:00,19.04,27,52,79,388,4,5,264,28,15,27,0.556,29,53,0.547,0.55,14,26,0.538,0022501045
0022501045,1610612751,Nets,BKN,Brooklyn,240:00,19.68,19,41,56,419,2,1,296,22,14,37,0.378,19,43,0.442,0.413,18,27,0.667,0022501045
