GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022400408,1610612747,Lakers,LAL,Los Angeles,240:00,41,91,0.451,15,42,0.357,18,18,1.0,11,30,41,30,6,4,9,14,115,2
0022400408,1610612744,Warriors,GSW,Golden State,240:00,41,89,0.461,18,45,0.4,13,17,0.765,12,32,44,26,2,8,12,18,113,-2
