GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022100930,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,118.2,121.7,104.9,108.6,13.3,13.1,0.574,1.69,19.0,0.25,0.788,0.542,14.663,15.1,0.618,0.651,1.0,0.198,108.9,105.5,87.92,106,0.568
0022100930,1610612744,Warriors,GSW,Golden State,240.000000:00,104.9,108.6,118.2,121.7,-13.3,-13.1,0.634,1.53,18.2,0.212,0.75,0.458,15.642,16.2,0.528,0.572,1.0,0.197,108.9,105.5,87.92,105,0.432
