GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021800408,1610612755,Philadelphia,76ers,PHI,sixers,240:00,50,91,0.549,12,28,0.429,12,16,0.75,10,27,37,31,11,3,17,30,124,-3.0
0021800408,1610612751,Brooklyn,Nets,BKN,nets,240:00,38,74,0.514,14,28,0.5,37,43,0.86,7,30,37,20,10,1,16,23,127,3.0
