GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021900644,1610612758,Kings,SAC,Sacramento,265.000000:00,44,106,0.415,13,51,0.255,12,15,0.8,16,33,49,27,11,3,15,21,113,-5.0
0021900644,1610612748,Heat,MIA,Miami,265.000000:00,42,83,0.506,16,42,0.381,18,22,0.818,5,37,42,26,9,3,21,20,118,5.0
