GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022501155,1610612747,Los Angeles,Lakers,LAL,lakers,240:00,32,73,0.438,9,26,0.346,14,31,0.452,8,30,38,26,7,3,17,12,87,-36.0
0022501155,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,45,89,0.506,21,41,0.512,12,14,0.857,10,36,46,29,15,2,12,21,123,36.0
