GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021700416,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,46,82,0.561,10,21,0.476,17,20,0.85,8,31,39,29,12,9,9,19,119,23.0
0021700416,1610612758,Sacramento,Kings,SAC,kings,240:00,36,87,0.414,14,33,0.424,10,12,0.833,15,27,42,24,4,2,14,21,96,-23.0
