GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022300460,1610612759,Spurs,SAS,San Antonio,240.000000:00,36,85,0.424,10,31,0.323,16,23,0.696,6,34,40,21,6,8,14,24,98,-8.0
0022300460,1610612763,Grizzlies,MEM,Memphis,240.000000:00,37,80,0.463,12,38,0.316,20,25,0.8,8,38,46,24,5,8,15,23,106,8.0
