GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,GAME_ID_CLEAN
0022500491,1610612742,Mavericks,DAL,Dallas,240:00,17.78,12,81,92,320,3,2,207,24,22,39,0.564,22,41,0.537,0.55,15,32,0.469,0022500491
0022500491,1610612745,Rockets,HOU,Houston,240:00,17.41,41,43,80,412,6,2,282,24,15,39,0.385,26,67,0.388,0.387,22,32,0.688,0022500491
