gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personIdOff,firstNameOff,familyNameOff,nameIOff,playerSlugOff,positionOff,commentOff,jerseyNumOff,personIdDef,firstNameDef,familyNameDef,nameIDef,playerSlugDef,jerseyNumDef,matchupMinutes,matchupMinutesSort,partialPossessions,percentageDefenderTotalTime,percentageOffensiveTotalTime,percentageTotalTimeBothOn,switchesOn,playerPoints,teamPoints,matchupAssists,matchupPotentialAssists,matchupTurnovers,matchupBlocks,matchupFieldGoalsMade,matchupFieldGoalsAttempted,matchupFieldGoalsPercentage,matchupThreePointersMade,matchupThreePointersAttempted,matchupThreePointersPercentage,helpBlocks,helpFieldGoalsMade,helpFieldGoalsAttempted,helpFieldGoalsPercentage,matchupFreeThrowsMade,matchupFreeThrowsAttempted,shootingFouls
0021700560,1610612741,Chicago,Bulls,CHI,bulls,1627756,Denzel,Valentine,D. Valentine,denzel-valentine,F,,45,1628384,OG,Anunoby,O. Anunoby,og-anunoby,3,3:12,192.3,16.5,0.509,0.249,0.509,0,3,14,0,0,1,0,1,2,0.5,1,2,0.5,0,0,0,0.0,0,0,0
0021700560,1610612741,Chicago,Bulls,CHI,bulls,1627756,Denzel,Valentine,D. Valentine,denzel-valentine,F,,45,201942,DeMar,DeRozan,D. DeRozan,demar-derozan,10,1:29,89.2,8.5,0.109,0.116,0.138,0,0,11,0,0,0,0,0,3,0.0,0,1,0.0,0,0,0,0.0,0,0,0
0021700560,1610612741,Chicago,Bulls,CHI,bulls,1627756,Denzel,Valentine,D. Valentine,denzel-valentine,F,,45,201586,Serge,Ibaka,S. Ibaka,serge-ibaka,9,0:41,41.4,3.9,0.063,0.054,0.068,0,3,8,0,0,0,0,1,1,1.0,1,1,1.0,0,0,0,0.0,0,0,0
0021700560,1610612741,Chicago,Bulls,CHI,bulls,1627756,Denzel,Valentine,D. Valentine,denzel-valentine,F,,45,200768,Kyle,Lowry,K. Lowry,kyle-lowry,7,3:23,202.5,18.6,0.257,0.263,0.275,0,0,15,0,0,1,0,0,2,0.0,0,1,0.0,0,0,0,0.0,0,0,0
0021700560,1610612741,Chicago,Bulls,CHI,bulls,1627756,Denzel,Valentine,D. Valentine,denzel-valentine,F,,45,101139,CJ,Miles,C. Miles,cj-miles,0,0:26,25.6,2.5,0.058,0.033,0.388,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
0021700560,1610612741,Chicago,Bulls,CHI,bulls,1627756,Denzel,Valentine,D. Valentine,denzel-valentine,F,,45,1627751,Jakob,Poeltl,J. Poeltl,jakob-poeltl,42,0:09,9.2,1.1,0.014,0.012,0.043,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
0021700560,1610612741,Chicago,Bulls,CHI,bulls,1627756,Denzel,Valentine,D. Valentine,denzel-valentine,F,,45,1626181,Norman,Powell,N. Powell,norman-powell,24,0:51,51.4,5.1,0.716,0.067,0.716,0,0,8,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
0021700560,1610612741,Chicago,Bulls,CHI,bulls,1627756,Denzel,Valentine,D. Valentine,denzel-valentine,F,,45,1627783,Pascal,Siakam,P. Siakam,pascal-siakam,43,0:32,32.0,2.5,0.066,0.041,0.163,0,0,7,1,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
0021700560,1610612741,Chicago,Bulls,CHI,bulls,1627756,Denzel,Valentine,D. Valentine,denzel-valentine,F,,45,202685,Jonas,Valanciunas,J. Valanciunas,jonas-valanciunas,17,0:21,21.1,2.1,0.047,0.027,0.047,0,4,4,0,0,0,1,2,3,0.667,0,0,0.0,0,0,0,0.0,0,0,0
0021700560,1610612741,Chicago,Bulls,CHI,bulls,1627756,Denzel,Valentine,D. Valentine,denzel-valentine,F,,45,1627832,Fred,VanVleet,F. VanVleet,fred-vanvleet,23,0:26,25.5,2.0,0.055,0.033,0.203,0,0,4,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
0021700560,1610612741,Chicago,Bulls,CHI,bulls,1627756,Denzel,Valentine,D. Valentine,denzel-valentine,F,,45,1626153,Delon,Wright,D. Wright,delon-wright,55,1:23,82.7,7.0,0.108,0.107,0.244,0,2,8,0,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0.0,0,0,0
0021700560,1610612741,Chicago,Bulls,CHI,bulls,1628374,Lauri,Markkanen,L. Markkanen,lauri-markkanen,F,,24,1628384,OG,Anunoby,O. Anunoby,og-anunoby,3,0:52,51.7,4.4,0.137,0.064,0.145,0,2,5,0,0,1,0,1,2,0.5,0,1,0.0,0,0,0,0.0,0,0,0
0021700560,1610612741,Chicago,Bulls,CHI,bulls,1628374,Lauri,Markkanen,L. Markkanen,lauri-markkanen,F,,24,201942,DeMar,DeRozan,D. DeRozan,demar-derozan,10,0:41,41.3,4.7,0.05,0.051,0.057,0,0,0,0,0,1,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
0021700560,1610612741,Chicago,Bulls,CHI,bulls,1628374,Lauri,Markkanen,L. Markkanen,lauri-markkanen,F,,24,201586,Serge,Ibaka,S. Ibaka,serge-ibaka,9,7:24,444.1,41.1,0.672,0.553,0.695,0,6,42,1,0,0,1,3,7,0.429,0,3,0.0,0,0,0,0.0,0,0,0
0021700560,1610612741,Chicago,Bulls,CHI,bulls,1628374,Lauri,Markkanen,L. Markkanen,lauri-markkanen,F,,24,200768,Kyle,Lowry,K. Lowry,kyle-lowry,7,1:04,64.2,6.0,0.081,0.08,0.085,0,7,13,0,0,0,0,3,3,1.0,1,1,1.0,0,0,0,0.0,0,0,0
0021700560,1610612741,Chicago,Bulls,CHI,bulls,1628374,Lauri,Markkanen,L. Markkanen,lauri-markkanen,F,,24,101139,CJ,Miles,C. Miles,cj-miles,0,0:24,23.8,2.0,0.054,0.03,0.296,0,0,2,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
0021700560,1610612741,Chicago,Bulls,CHI,bulls,1628374,Lauri,Markkanen,L. Markkanen,lauri-markkanen,F,,24,203512,Lucas,Nogueira,L. Nogueira,lucas-nogueira,92,0:11,10.9,0.7,0.467,0.014,1.0,0,0,3,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
0021700560,1610612741,Chicago,Bulls,CHI,bulls,1628374,Lauri,Markkanen,L. Markkanen,lauri-markkanen,F,,24,1627751,Jakob,Poeltl,J. Poeltl,jakob-poeltl,42,0:38,38.4,2.5,0.06,0.048,0.137,0,3,3,0,0,0,0,1,1,1.0,1,1,1.0,0,0,0,0.0,0,0,0
0021700560,1610612741,Chicago,Bulls,CHI,bulls,1628374,Lauri,Markkanen,L. Markkanen,lauri-markkanen,F,,24,1626181,Norman,Powell,N. Powell,norman-powell,24,0:02,2.2,0.6,0.031,0.003,0.059,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
0021700560,1610612741,Chicago,Bulls,CHI,bulls,1628374,Lauri,Markkanen,L. Markkanen,lauri-markkanen,F,,24,1627783,Pascal,Siakam,P. Siakam,pascal-siakam,43,0:52,52.2,3.4,0.108,0.065,0.329,0,4,6,0,0,0,0,1,1,1.0,0,0,0.0,0,0,0,0.0,2,2,1
0021700560,1610612741,Chicago,Bulls,CHI,bulls,1628374,Lauri,Markkanen,L. Markkanen,lauri-markkanen,F,,24,202685,Jonas,Valanciunas,J. Valanciunas,jonas-valanciunas,17,0:10,9.6,0.7,0.021,0.012,0.021,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
0021700560,1610612741,Chicago,Bulls,CHI,bulls,1628374,Lauri,Markkanen,L. Markkanen,lauri-markkanen,F,,24,1627832,Fred,VanVleet,F. VanVleet,fred-vanvleet,23,0:03,3.4,0.2,0.007,0.004,0.03,0,0,0,0,0,0,0,0,1,0.0,0,1,0.0,0,0,0,0.0,0,0,0
0021700560,1610612741,Chicago,Bulls,CHI,bulls,1628374,Lauri,Markkanen,L. Markkanen,lauri-markkanen,F,,24,1626153,Delon,Wright,D. Wright,delon-wright,55,1:06,66.2,4.6,0.087,0.082,0.164,0,0,8,0,0,0,0,0,3,0.0,0,1,0.0,0,0,0,0.0,0,0,0
0021700560,1610612741,Chicago,Bulls,CHI,bulls,201577,Robin,Lopez,R. Lopez,robin-lopez,C,,42,1628384,OG,Anunoby,O. Anunoby,og-anunoby,3,0:14,13.7,1.6,0.036,0.023,0.045,0,0,5,0,0,0,0,0,1,0.0,0,0,0.0,0,0,0,0.0,0,0,0
0021700560,1610612741,Chicago,Bulls,CHI,bulls,201577,Robin,Lopez,R. Lopez,robin-lopez,C,,42,201942,DeMar,DeRozan,D. DeRozan,demar-derozan,10,0:25,25.4,1.9,0.031,0.042,0.051,0,0,7,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
0021700560,1610612741,Chicago,Bulls,CHI,bulls,201577,Robin,Lopez,R. Lopez,robin-lopez,C,,42,201586,Serge,Ibaka,S. Ibaka,serge-ibaka,9,0:22,21.7,1.9,0.033,0.036,0.047,0,0,1,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
0021700560,1610612741,Chicago,Bulls,CHI,bulls,201577,Robin,Lopez,R. Lopez,robin-lopez,C,,42,200768,Kyle,Lowry,K. Lowry,kyle-lowry,7,0:47,47.4,3.5,0.06,0.079,0.084,0,0,6,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0.0,0,0,0
