GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022401074,1610612758,SAC,Sacramento,201942,DeMar DeRozan,DeMar,F,,28:54,7,11,0.636,2,3,0.667,5,5,1.0,1,3,4,1,0,2,1,4,21,-15
0022401074,1610612758,SAC,Sacramento,1631099,Keegan Murray,Keegan,F,,29:58,4,9,0.444,1,4,0.25,0,0,0.0,0,3,3,0,0,3,0,2,9,-35
0022401074,1610612758,SAC,Sacramento,1627734,Domantas Sabonis,Domantas,C,,29:28,4,12,0.333,0,1,0.0,6,8,0.75,3,10,13,4,1,0,2,3,14,-22
0022401074,1610612758,SAC,Sacramento,203897,Zach LaVine,Zach,G,,28:44,3,8,0.375,1,2,0.5,3,3,1.0,0,2,2,3,0,0,5,2,10,-34
0022401074,1610612758,SAC,Sacramento,1631165,Keon Ellis,Keon,G,,18:18,0,2,0.0,0,1,0.0,0,0,0.0,1,0,1,1,0,0,0,4,0,-3
0022401074,1610612758,SAC,Sacramento,1626168,Trey Lyles,Trey,,,24:38,1,4,0.25,0,3,0.0,2,2,1.0,0,7,7,1,1,1,1,2,4,-15
0022401074,1610612758,SAC,Sacramento,1628370,Malik Monk,Malik,,,22:40,4,9,0.444,1,5,0.2,0,2,0.0,0,2,2,2,0,0,6,2,9,-29
0022401074,1610612758,SAC,Sacramento,202685,Jonas Valančiūnas,Jonas,,,11:20,2,4,0.5,0,0,0.0,0,0,0.0,1,3,4,0,0,0,0,2,4,-7
0022401074,1610612758,SAC,Sacramento,1628365,Markelle Fultz,Markelle,,,13:36,3,9,0.333,0,1,0.0,0,0,0.0,2,1,3,4,3,0,1,0,6,2
0022401074,1610612758,SAC,Sacramento,1642269,Devin Carter,Devin,,,0:32,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,2
0022401074,1610612758,SAC,Sacramento,203926,Doug McDermott,Doug,,,13:15,3,7,0.429,2,6,0.333,0,0,0.0,0,0,0,0,0,0,0,0,8,1
0022401074,1610612758,SAC,Sacramento,1642403,Isaac Jones,Isaac,,,9:43,3,3,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,6,5
0022401074,1610612758,SAC,Sacramento,203109,Jae Crowder,Jae,,,6:34,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,-1
0022401074,1610612758,SAC,Sacramento,1642384,Isaiah Crawford,Isaiah,,,2:20,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1
0022401074,1610612753,ORL,Orlando,1630532,Franz Wagner,Franz,F,,23:48,8,12,0.667,2,6,0.333,3,4,0.75,1,1,2,3,0,0,0,2,21,16
0022401074,1610612753,ORL,Orlando,1631094,Paolo Banchero,Paolo,F,,29:22,9,19,0.474,1,5,0.2,5,11,0.455,2,4,6,6,1,0,1,0,24,22
0022401074,1610612753,ORL,Orlando,1628976,Wendell Carter Jr.,Wendell,C,,16:52,3,4,0.75,3,3,1.0,3,4,0.75,0,4,4,0,0,0,0,3,12,19
0022401074,1610612753,ORL,Orlando,203484,Kentavious Caldwell-Pope,Kentavious,G,,24:28,3,8,0.375,1,3,0.333,1,1,1.0,2,1,3,2,2,1,1,1,8,17
0022401074,1610612753,ORL,Orlando,202709,Cory Joseph,Cory,G,,22:36,1,4,0.25,1,4,0.25,0,0,0.0,0,7,7,6,1,0,1,1,3,15
0022401074,1610612753,ORL,Orlando,1629048,Goga Bitadze,Goga,,,17:56,5,10,0.5,0,1,0.0,2,2,1.0,5,5,10,5,1,1,1,2,12,18
0022401074,1610612753,ORL,Orlando,1631216,Caleb Houstan,Caleb,,,25:17,6,7,0.857,6,7,0.857,0,0,0.0,0,4,4,2,0,0,1,2,18,17
0022401074,1610612753,ORL,Orlando,1641710,Anthony Black,Anthony,,,25:24,3,7,0.429,1,1,1.0,1,1,1.0,0,4,4,2,2,0,5,4,8,15
0022401074,1610612753,ORL,Orlando,203914,Gary Harris,Gary,,,7:25,1,4,0.25,0,1,0.0,0,0,0.0,1,1,2,1,0,0,1,0,2,9
0022401074,1610612753,ORL,Orlando,1628371,Jonathan Isaac,Jonathan,,,19:07,1,1,1.0,0,0,0.0,0,1,0.0,0,1,1,1,2,0,0,2,2,8
0022401074,1610612753,ORL,Orlando,1641783,Tristan da Silva,Tristan,,,12:06,1,5,0.2,1,3,0.333,0,0,0.0,0,2,2,2,0,0,0,1,3,-2
0022401074,1610612753,ORL,Orlando,1630243,Trevelin Queen,Trevelin,,,9:05,2,6,0.333,1,3,0.333,0,0,0.0,2,0,2,1,1,0,1,0,5,-5
0022401074,1610612753,ORL,Orlando,1641724,Jett Howard,Jett,,,6:34,1,2,0.5,1,2,0.5,0,0,0.0,0,2,2,0,0,0,0,0,3,1
