gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,matchupMinutes,partialPossessions,switchesOn,playerPoints,defensiveRebounds,matchupAssists,matchupTurnovers,steals,blocks,matchupFieldGoalsMade,matchupFieldGoalsAttempted,matchupFieldGoalPercentage,matchupThreePointersMade,matchupThreePointersAttempted,matchupThreePointerPercentage
0021900505,1610612757,Portland,Trail Blazers,POR,blazers,2546,Carmelo,Anthony,C. Anthony,carmelo-anthony,F,,00,11:15,63.6,0,20,6,4,1,0,0,8,12,0.667,1,2,0.5
0021900505,1610612757,Portland,Trail Blazers,POR,blazers,203145,Kent,Bazemore,K. Bazemore,kent-bazemore,F,,24,11:13,58.6,0,19,4,2,1,0,1,8,20,0.4,3,7,0.429
0021900505,1610612757,Portland,Trail Blazers,POR,blazers,202355,Hassan,Whiteside,H. Whiteside,hassan-whiteside,C,,21,12:18,68.1,0,24,5,1,3,2,3,11,20,0.55,2,7,0.286
0021900505,1610612757,Portland,Trail Blazers,POR,blazers,203081,Damian,Lillard,D. Lillard,damian-lillard,G,,0,13:01,71.9,0,16,9,6,1,1,0,7,12,0.583,2,5,0.4
0021900505,1610612757,Portland,Trail Blazers,POR,blazers,203468,CJ,McCollum,C. McCollum,cj-mccollum,G,,3,11:56,67.3,0,13,3,6,0,0,0,5,11,0.455,1,1,1.0
0021900505,1610612757,Portland,Trail Blazers,POR,blazers,201229,Anthony,Tolliver,A. Tolliver,anthony-tolliver,,,43,8:18,48.3,0,17,4,3,1,0,1,7,16,0.438,1,3,0.333
0021900505,1610612757,Portland,Trail Blazers,POR,blazers,1629014,Anfernee,Simons,A. Simons,anfernee-simons,,,1,9:03,53.0,0,13,3,5,0,1,0,6,11,0.545,1,5,0.2
0021900505,1610612757,Portland,Trail Blazers,POR,blazers,1629018,Gary,Trent Jr.,G. Trent Jr.,gary-trent-jr,,,2,4:54,30.0,0,2,0,1,0,0,0,1,2,0.5,0,1,0.0
0021900505,1610612757,Portland,Trail Blazers,POR,blazers,1629642,Nassir,Little,N. Little,nassir-little,,,9,4:18,24.0,0,10,2,0,0,0,0,3,5,0.6,2,3,0.667
0021900505,1610612757,Portland,Trail Blazers,POR,blazers,1629650,Moses,Brown,M. Brown,moses-brown,,,4,1:53,9.9,0,6,1,0,1,0,0,2,4,0.5,2,2,1.0
0021900505,1610612752,New York,Knicks,NYK,knicks,202694,Marcus,Morris Sr.,M. Morris Sr.,marcus-morris-sr,F,,13,13:16,68.0,0,13,6,2,0,0,0,6,12,0.5,1,2,0.5
0021900505,1610612752,New York,Knicks,NYK,knicks,203944,Julius,Randle,J. Randle,julius-randle,F,,30,11:45,62.7,0,14,12,0,3,1,1,5,12,0.417,3,6,0.5
0021900505,1610612752,New York,Knicks,NYK,knicks,201959,Taj,Gibson,T. Gibson,taj-gibson,C,,67,3:48,19.1,0,11,0,0,0,0,0,4,9,0.444,1,2,0.5
0021900505,1610612752,New York,Knicks,NYK,knicks,1629628,RJ,Barrett,R. Barrett,rj-barrett,G,,9,9:37,52.0,0,11,4,2,1,0,0,3,10,0.3,2,5,0.4
0021900505,1610612752,New York,Knicks,NYK,knicks,203901,Elfrid,Payton,E. Payton,elfrid-payton,G,,6,9:49,52.6,0,10,3,4,1,0,2,5,10,0.5,0,1,0.0
0021900505,1610612752,New York,Knicks,NYK,knicks,1629011,Mitchell,Robinson,M. Robinson,mitchell-robinson,,,23,11:47,58.2,0,14,4,2,4,1,1,7,19,0.368,0,3,0.0
0021900505,1610612752,New York,Knicks,NYK,knicks,1628373,Frank,Ntilikina,F. Ntilikina,frank-ntilikina,,,11,9:49,47.6,0,10,3,1,1,1,2,4,13,0.308,0,4,0.0
0021900505,1610612752,New York,Knicks,NYK,knicks,203493,Reggie,Bullock Jr.,R. Bullock Jr.,reggie-bullock-jr,,,25,7:03,32.1,0,5,2,1,0,0,0,2,4,0.5,1,2,0.5
0021900505,1610612752,New York,Knicks,NYK,knicks,1628995,Kevin,Knox II,K. Knox II,kevin-knox-ii,,,20,7:30,37.1,0,5,7,0,0,0,0,2,2,1.0,1,1,1.0
0021900505,1610612752,New York,Knicks,NYK,knicks,1626171,Bobby,Portis,B. Portis,bobby-portis,,,1,8:36,42.8,0,10,4,2,2,0,0,4,9,0.444,1,3,0.333
0021900505,1610612752,New York,Knicks,NYK,knicks,1628422,Damyean,Dotson,D. Dotson,damyean-dotson,,,21,5:11,28.0,0,4,1,1,0,0,0,2,5,0.4,0,2,0.0
