GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,GAME_ID_CLEAN
0022301070,1610612752,Knicks,NYK,New York,265:00,20.25,41,49,87,443,0,0,307,24,20,43,0.465,31,66,0.47,0.464,19,24,0.792,0022301070
0022301070,1610612759,Spurs,SAS,San Antonio,265:00,20.08,19,60,79,441,1,2,315,34,16,30,0.533,28,51,0.549,0.537,17,31,0.548,0022301070
