GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,GAME_ID_CLEAN
0022101072,1610612747,Lakers,LAL,Los Angeles,240:00,16.96,20,50,67,377,7,2,260,34,19,33,0.576,34,61,0.557,0.564,20,26,0.769,0022101072
0022101072,1610612739,Cavaliers,CLE,Cleveland,240:00,17.17,20,44,64,388,3,2,273,29,19,30,0.633,26,56,0.464,0.523,30,38,0.789,0022101072
