GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,PLAYER_ID,firstName,familyName,NICKNAME,playerSlug,START_POSITION,COMMENT,jerseyNum,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,PLAYER_NAME
0021700803,1610612744,Golden State,Warriors,GSW,warriors,201142,Kevin,Durant,K. Durant,kevin-durant,F,,,30:24,8,14,0.571,3,8,0.375,14,15,0.933,1,5,6,1,1,1,5,1,33,-17.0,Kevin Durant
0021700803,1610612744,Golden State,Warriors,GSW,warriors,203110,Draymond,Green,D. Green,draymond-green,F,,,30:31,2,4,0.5,0,0,0.0,1,3,0.333,1,7,8,7,0,4,5,3,5,-13.0,Draymond Green
0021700803,1610612744,Golden State,Warriors,GSW,warriors,2585,Zaza,Pachulia,Z. Pachulia,zaza-pachulia,C,,,13:21,1,2,0.5,0,0,0.0,0,2,0.0,0,2,2,0,0,0,1,5,2,-12.0,Zaza Pachulia
0021700803,1610612744,Golden State,Warriors,GSW,warriors,202691,Klay,Thompson,K. Thompson,klay-thompson,G,,,31:12,5,13,0.385,2,6,0.333,0,0,0.0,0,4,4,2,1,0,3,3,12,-17.0,Klay Thompson
0021700803,1610612744,Golden State,Warriors,GSW,warriors,201939,Stephen,Curry,S. Curry,stephen-curry,G,,,31:49,6,14,0.429,2,9,0.222,7,7,1.0,1,4,5,5,1,1,3,3,21,-14.0,Stephen Curry
0021700803,1610612744,Golden State,Warriors,GSW,warriors,1626172,Kevon,Looney,K. Looney,kevon-looney,,,,14:11,3,5,0.6,0,0,0.0,0,3,0.0,2,3,5,0,0,0,1,3,6,-8.0,Kevon Looney
0021700803,1610612744,Golden State,Warriors,GSW,warriors,2738,Andre,Iguodala,A. Iguodala,andre-iguodala,,,,22:03,1,2,0.5,0,0,0.0,0,0,0.0,2,3,5,4,1,0,2,1,2,-7.0,Andre Iguodala
0021700803,1610612744,Golden State,Warriors,GSW,warriors,1627775,Patrick,McCaw,P. McCaw,patrick-mccaw,,,,9:38,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,1,0,-1.0,Patrick McCaw
0021700803,1610612744,Golden State,Warriors,GSW,warriors,2733,Shaun,Livingston,S. Livingston,shaun-livingston,,,,14:24,3,6,0.5,0,0,0.0,0,0,0.0,0,1,1,2,0,0,1,0,6,-7.0,Shaun Livingston
0021700803,1610612744,Golden State,Warriors,GSW,warriors,2561,David,West,D. West,david-west,,,,14:24,4,5,0.8,0,0,0.0,1,1,1.0,1,3,4,2,2,1,3,2,9,-7.0,David West
0021700803,1610612744,Golden State,Warriors,GSW,warriors,201156,Nick,Young,N. Young,nick-young,,,,13:25,1,5,0.2,1,4,0.25,0,0,0.0,1,0,1,1,0,0,0,0,3,2.0,Nick Young
0021700803,1610612744,Golden State,Warriors,GSW,warriors,201580,JaVale,McGee,J. McGee,javale-mcgee,,,,6:26,2,4,0.5,0,1,0.0,0,0,0.0,0,0,0,1,1,0,1,2,4,1.0,JaVale McGee
0021700803,1610612744,Golden State,Warriors,GSW,warriors,201956,Omri,Casspi,O. Casspi,omri-casspi,,,,8:13,1,2,0.5,0,0,0.0,0,0,0.0,1,2,3,2,0,0,0,0,2,0.0,Omri Casspi
0021700803,1610612760,Oklahoma City,Thunder,OKC,thunder,202331,Paul,George,P. George,paul-george,F,,,36:08,11,23,0.478,6,11,0.545,10,12,0.833,1,4,5,3,6,0,3,4,38,22.0,Paul George
0021700803,1610612760,Oklahoma City,Thunder,OKC,thunder,2546,Carmelo,Anthony,C. Anthony,carmelo-anthony,F,,,6:01,0,4,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,5.0,Carmelo Anthony
0021700803,1610612760,Oklahoma City,Thunder,OKC,thunder,203500,Steven,Adams,S. Adams,steven-adams,C,,,26:01,7,9,0.778,0,0,0.0,0,3,0.0,3,7,10,0,3,0,2,4,14,16.0,Steven Adams
0021700803,1610612760,Oklahoma City,Thunder,OKC,thunder,203962,Josh,Huestis,J. Huestis,josh-huestis,G,,,24:30,3,5,0.6,0,0,0.0,0,0,0.0,1,4,5,0,0,1,0,4,6,9.0,Josh Huestis
0021700803,1610612760,Oklahoma City,Thunder,OKC,thunder,201566,Russell,Westbrook,R. Westbrook,russell-westbrook,G,,,36:05,13,26,0.5,2,5,0.4,6,6,1.0,0,9,9,9,0,0,4,2,34,21.0,Russell Westbrook
0021700803,1610612760,Oklahoma City,Thunder,OKC,thunder,203924,Jerami,Grant,J. Grant,jerami-grant,,,,35:28,5,8,0.625,1,2,0.5,5,8,0.625,2,2,4,2,0,2,2,3,16,16.0,Jerami Grant
0021700803,1610612760,Oklahoma City,Thunder,OKC,thunder,202335,Patrick,Patterson,P. Patterson,patrick-patterson,,,,29:48,1,6,0.167,0,3,0.0,2,2,1.0,2,2,4,1,3,0,0,5,4,12.0,Patrick Patterson
0021700803,1610612760,Oklahoma City,Thunder,OKC,thunder,203518,Alex,Abrines,A. Abrines,alex-abrines,,,,24:19,3,7,0.429,3,7,0.429,0,0,0.0,0,1,1,0,2,0,0,5,9,7.0,Alex Abrines
0021700803,1610612760,Oklahoma City,Thunder,OKC,thunder,101109,Raymond,Felton,R. Felton,raymond-felton,,,,14:02,1,4,0.25,0,2,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,-2.0,Raymond Felton
0021700803,1610612760,Oklahoma City,Thunder,OKC,thunder,202713,Kyle,Singler,K. Singler,kyle-singler,,,,2:33,0,1,0.0,0,0,0.0,2,2,1.0,1,1,2,0,0,0,1,0,2,-2.0,Kyle Singler
0021700803,1610612760,Oklahoma City,Thunder,OKC,thunder,1626177,Dakari,Johnson,D. Johnson,dakari-johnson,,,,2:33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2.0,Dakari Johnson
0021700803,1610612760,Oklahoma City,Thunder,OKC,thunder,1628390,Terrance,Ferguson,T. Ferguson,terrance-ferguson,,,,2:33,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2.0,Terrance Ferguson
0021700803,1610612760,Oklahoma City,Thunder,OKC,thunder,2555,Nick,Collison,N. Collison,nick-collison,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Nick Collison
