GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,PLAYER_ID,firstName,familyName,NICKNAME,playerSlug,position,comment,jerseyNum,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,PLAYER_NAME
0021800781,1610612754,Indiana,Pacers,IND,pacers,202711,Bojan,Bogdanovic,B. Bogdanovic,bojan-bogdanovic,F,,,38:15,113.2,113.2,86.5,86.5,26.7,26.7,0.048,1.0,4.5,0.0,0.194,0.096,4.5,0.763,0.78,0.239,0.239,94.12,94.12,78.43,76.0,0.247,Bojan Bogdanovic
0021800781,1610612754,Indiana,Pacers,IND,pacers,201152,Thaddeus,Young,T. Young,thaddeus-young,F,,,35:54,108.7,108.7,86.8,86.8,21.9,21.9,0.16,0.0,22.2,0.167,0.097,0.134,0.0,0.393,0.393,0.175,0.175,91.59,91.59,76.32,69.0,0.098,Thaddeus Young
0021800781,1610612754,Indiana,Pacers,IND,pacers,1626167,Myles,Turner,M. Turner,myles-turner,C,,,31:05,105.0,105.0,98.4,98.4,6.6,6.6,0.1,0.0,14.3,0.054,0.103,0.076,0.0,0.55,0.595,0.162,0.162,93.43,93.43,77.86,60.0,0.149,Myles Turner
0021800781,1610612754,Indiana,Pacers,IND,pacers,202709,Cory,Joseph,C. Joseph,cory-joseph,G,,,31:18,107.9,107.9,88.5,88.5,19.4,19.4,0.24,3.0,37.5,0.063,0.154,0.103,12.5,0.25,0.25,0.137,0.137,95.07,95.07,79.23,63.0,0.059,Cory Joseph
0021800781,1610612754,Indiana,Pacers,IND,pacers,201954,Darren,Collison,D. Collison,darren-collison,G,,,34:13,105.8,105.8,85.1,85.1,20.7,20.7,0.286,2.0,25.0,0.0,0.063,0.029,12.5,0.643,0.672,0.222,0.222,95.39,95.39,79.49,69.0,0.165,Darren Collison
0021800781,1610612754,Indiana,Pacers,IND,pacers,201936,Tyreke,Evans,T. Evans,tyreke-evans,,,,16:14,79.4,79.4,103.0,103.0,-23.6,-23.6,0.364,4.0,33.3,0.05,0.056,0.053,8.3,0.0,0.0,0.19,0.19,99.06,99.06,82.55,34.0,-0.062,Tyreke Evans
0021800781,1610612754,Indiana,Pacers,IND,pacers,1627734,Domantas,Sabonis,D. Sabonis,domantas-sabonis,,,,23:44,88.0,88.0,97.9,97.9,-9.9,-9.9,0.125,1.0,13.3,0.111,0.269,0.189,13.3,0.143,0.333,0.217,0.217,99.1,99.1,82.58,50.0,0.11,Domantas Sabonis
0021800781,1610612754,Indiana,Pacers,IND,pacers,1628410,Edmond,Sumner,E. Sumner,edmond-sumner,,,,10:13,37.5,37.5,114.3,114.3,-76.8,-76.8,0.0,0.0,0.0,0.0,0.2,0.069,25.0,0.333,0.291,0.125,0.125,105.73,105.73,88.11,24.0,-0.098,Edmond Sumner
0021800781,1610612754,Indiana,Pacers,IND,pacers,1628988,Aaron,Holiday,A. Holiday,aaron-holiday,,,,13:47,78.6,78.6,114.8,114.8,-36.2,-36.2,0.125,0.5,12.5,0.0,0.0,0.0,25.0,0.2,0.2,0.2,0.2,95.77,95.77,79.81,28.0,-0.073,Aaron Holiday
0021800781,1610612754,Indiana,Pacers,IND,pacers,1628388,T.J.,Leaf,T. Leaf,tj-leaf,,,,5:17,57.1,57.1,76.9,76.9,-19.8,-19.8,0.0,0.0,0.0,0.0,0.0,0.0,33.3,1.0,1.0,0.176,0.176,122.65,122.65,102.21,14.0,0.2,T.J. Leaf
0021800781,1610612754,Indiana,Pacers,IND,pacers,203124,Kyle,O'Quinn,K. O'Quinn,kyle-oquinn,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Kyle O'Quinn
0021800781,1610612754,Indiana,Pacers,IND,pacers,1628432,Davon,Reed,D. Reed,davon-reed,,DNP - Coach's Decision,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Davon Reed
