GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022400790,1610612753,ORL,Orlando,1630532,Franz Wagner,Franz,F,,33.000000:06,131.5,129.0,114.1,122.5,17.4,6.5,0.192,5.0,17.2,0.032,0.15,0.099,3.4,0.5,0.547,0.304,0.313,104.35,101.51,84.59,69,0.123
0022400790,1610612753,ORL,Orlando,1631094,Paolo Banchero,Paolo,F,,37.000000:12,113.5,113.0,93.8,98.7,19.8,14.3,0.25,1.67,12.5,0.051,0.148,0.108,7.5,0.5,0.562,0.407,0.414,102.43,100.0,83.33,77,0.219
0022400790,1610612753,ORL,Orlando,1628976,Wendell Carter Jr.,Wendell,C,,32.000000:21,108.8,109.0,99.8,105.8,8.9,3.2,0.0,0.0,0.0,0.111,0.234,0.181,0.0,0.5,0.507,0.118,0.12,104.04,100.9,84.08,67,0.134
0022400790,1610612753,ORL,Orlando,203484,Kentavious Caldwell-Pope,Kentavious,G,,29.000000:54,113.8,114.1,96.1,101.5,17.8,12.5,0.0,0.0,0.0,0.0,0.089,0.05,14.3,0.5,0.475,0.096,0.097,106.6,103.55,86.29,64,0.01
0022400790,1610612753,ORL,Orlando,1630175,Cole Anthony,Cole,G,,31.000000:47,110.3,112.1,91.8,95.5,18.4,16.6,0.143,1.5,15.8,0.028,0.089,0.062,10.5,0.577,0.612,0.213,0.213,103.28,100.41,83.68,66,0.145
0022400790,1610612753,ORL,Orlando,203914,Gary Harris,Gary,,,15.000000:42,82.3,81.8,81.0,81.3,1.3,0.6,0.0,0.0,0.0,0.0,0.074,0.043,0.0,0.0,0.0,0.056,0.057,99.21,99.39,82.83,33,-0.083
0022400790,1610612753,ORL,Orlando,1628371,Jonathan Isaac,Jonathan,,,10.000000:48,122.3,122.7,133.6,140.9,-11.3,-18.2,0.0,0.0,0.0,0.0,0.091,0.048,0.0,0.0,0.347,0.115,0.12,100.62,97.78,81.48,22,0.019
0022400790,1610612753,ORL,Orlando,1641710,Anthony Black,Anthony,,,15.000000:25,127.3,126.7,119.5,130.0,7.9,-3.3,0.0,0.0,0.0,0.182,0.0,0.069,0.0,0.571,0.635,0.235,0.244,97.27,93.41,77.84,30,0.132
0022400790,1610612753,ORL,Orlando,1641783,Tristan da Silva,Tristan,,,18.000000:06,118.5,117.1,114.6,123.5,3.9,-6.4,0.083,0.0,33.3,0.0,0.05,0.029,0.0,0.75,0.75,0.051,0.053,94.46,91.49,76.24,35,0.056
0022400790,1610612753,ORL,Orlando,1629048,Goga Bitadze,Goga,,,15.000000:39,129.7,128.1,108.7,112.9,21.1,15.2,0.1,0.0,25.0,0.077,0.278,0.194,0.0,1.0,1.0,0.083,0.087,97.84,96.61,80.51,32,0.2
0022400790,1610612753,ORL,Orlando,1631216,Caleb Houstan,Caleb,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400790,1610612753,ORL,Orlando,1641724,Jett Howard,Jett,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400790,1610612753,ORL,Orlando,202709,Cory Joseph,Cory,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400790,1610612753,ORL,Orlando,1630243,Trevelin Queen,Trevelin,,DNP - Coach's Decision,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,0.0,0.0,,,,0,
0022400790,1610612737,ATL,Atlanta,1642258,Zaccharie Risacher,Zaccharie,F,,23.000000:34,105.5,108.3,92.8,91.8,12.7,16.5,0.067,1.0,5.9,0.156,0.269,0.207,5.9,0.367,0.367,0.281,0.275,99.56,98.78,82.32,48,0.123
0022400790,1610612737,ATL,Atlanta,1631243,Mouhamed Gueye,Mouhamed,F,,14.000000:38,110.4,115.6,128.8,128.1,-18.4,-12.5,0.0,0.0,0.0,0.0,0.154,0.063,0.0,0.5,0.5,0.054,0.053,107.2,104.97,87.47,32,0.007
0022400790,1610612737,ATL,Atlanta,1630168,Onyeka Okongwu,Onyeka,C,,29.000000:38,97.1,101.6,100.0,100.0,-2.9,1.6,0.158,1.5,21.4,0.048,0.139,0.09,14.3,0.5,0.564,0.149,0.145,104.41,102.05,85.04,63,0.098
0022400790,1610612737,ATL,Atlanta,1630700,Dyson Daniels,Dyson,G,,33.000000:36,95.9,101.4,110.0,110.0,-14.1,-8.6,0.174,0.0,18.2,0.06,0.216,0.126,0.0,0.2,0.283,0.205,0.202,104.37,101.43,84.52,72,0.093
0022400790,1610612737,ATL,Atlanta,1629027,Trae Young,Trae,G,,36.000000:50,114.5,122.1,134.1,129.5,-19.6,-7.4,0.286,1.2,14.3,0.023,0.057,0.038,11.9,0.536,0.586,0.4,0.399,102.59,101.0,84.16,77,0.129
0022400790,1610612737,ATL,Atlanta,1627747,Caris LeVert,Caris,,,28.000000:17,95.6,103.4,118.5,116.9,-22.9,-13.6,0.0,0.0,0.0,0.0,0.125,0.053,0.0,0.462,0.44,0.184,0.185,103.56,100.13,83.44,59,0.054
0022400790,1610612737,ATL,Atlanta,1627777,Georges Niang,Georges,,,26.000000:23,93.7,98.2,108.1,103.5,-14.4,-5.3,0.118,0.0,22.2,0.0,0.207,0.094,0.0,0.5,0.581,0.108,0.107,102.03,101.88,84.9,55,0.094
0022400790,1610612737,ATL,Atlanta,1629611,Terance Mann,Terance,,,21.000000:43,98.6,104.8,113.3,113.6,-14.8,-8.9,0.214,3.0,33.3,0.0,0.0,0.0,11.1,0.7,0.7,0.12,0.118,98.09,95.04,79.2,42,0.066
0022400790,1610612737,ATL,Atlanta,203991,Clint Capela,Clint,,,18.000000:22,111.7,122.2,142.8,141.7,-31.1,-19.4,0.067,0.0,12.5,0.13,0.077,0.111,0.0,0.167,0.218,0.152,0.154,98.16,94.08,78.4,36,0.0
