GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022300368,1610612752,Knicks,NYK,New York,240.000000:00,44,95,0.463,13,33,0.394,20,25,0.8,12,42,54,24,8,7,11,15,121,19.0
0022300368,1610612751,Nets,BKN,Brooklyn,240.000000:00,37,101,0.366,15,47,0.319,13,17,0.765,17,32,49,25,6,9,11,20,102,-19.0
