GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,PLAYER_ID,firstName,familyName,NICKNAME,playerSlug,START_POSITION,COMMENT,jerseyNum,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,PLAYER_NAME
0021701159,1610612752,New York,Knicks,NYK,knicks,203501,Tim,Hardaway Jr.,T. Hardaway Jr.,tim-hardaway-jr,F,,,34:42,6,13,0.462,1,7,0.143,3,4,0.75,0,8,8,2,1,0,2,4,16,-20.0,Tim Hardaway Jr.
0021701159,1610612752,New York,Knicks,NYK,knicks,202498,Lance,Thomas,L. Thomas,lance-thomas,F,,,26:38,1,7,0.143,1,5,0.2,3,4,0.75,1,5,6,1,2,0,0,0,6,-12.0,Lance Thomas
0021701159,1610612752,New York,Knicks,NYK,knicks,203124,Kyle,O'Quinn,K. O'Quinn,kyle-oquinn,C,,,29:02,6,13,0.462,0,1,0.0,1,2,0.5,3,9,12,1,0,5,3,1,13,-7.0,Kyle O'Quinn
0021701159,1610612752,New York,Knicks,NYK,knicks,1628373,Frank,Ntilikina,F. Ntilikina,frank-ntilikina,G,,,27:59,1,8,0.125,0,2,0.0,0,0,0.0,1,3,4,3,0,2,4,2,2,-14.0,Frank Ntilikina
0021701159,1610612752,New York,Knicks,NYK,knicks,203504,Trey,Burke,T. Burke,trey-burke,G,,,31:35,7,13,0.538,1,4,0.25,0,0,0.0,0,1,1,4,1,0,0,2,15,-19.0,Trey Burke
0021701159,1610612752,New York,Knicks,NYK,knicks,1628436,Luke,Kornet,L. Kornet,luke-kornet,,,,18:50,1,4,0.25,0,2,0.0,0,0,0.0,0,3,3,2,0,0,0,2,2,-15.0,Luke Kornet
0021701159,1610612752,New York,Knicks,NYK,knicks,1626144,Emmanuel,Mudiay,E. Mudiay,emmanuel-mudiay,,,,18:25,1,7,0.143,0,2,0.0,0,0,0.0,0,2,2,1,0,0,2,1,2,-7.0,Emmanuel Mudiay
0021701159,1610612752,New York,Knicks,NYK,knicks,201584,Courtney,Lee,C. Lee,courtney-lee,,,,23:42,6,10,0.6,1,1,1.0,0,0,0.0,0,0,0,0,1,1,0,1,13,-12.0,Courtney Lee
0021701159,1610612752,New York,Knicks,NYK,knicks,1628439,Isaiah,Hicks,I. Hicks,isaiah-hicks,,,,17:29,1,6,0.167,0,1,0.0,2,2,1.0,2,3,5,2,0,1,0,3,4,-5.0,Isaiah Hicks
0021701159,1610612752,New York,Knicks,NYK,knicks,1628422,Damyean,Dotson,D. Dotson,damyean-dotson,,,,11:38,0,5,0.0,0,2,0.0,0,0,0.0,0,1,1,1,0,0,0,1,0,-9.0,Damyean Dotson
0021701159,1610612752,New York,Knicks,NYK,knicks,101127,Jarrett,Jack,J. Jack,jarrett-jack,,DNP - Coach's Decision,,,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0,Jarrett Jack
0021701159,1610612753,Orlando,Magic,ORL,magic,1626209,Mario,Hezonja,M. Hezonja,mario-hezonja,F,,,35:34,7,12,0.583,5,8,0.625,0,0,0.0,1,5,6,1,1,1,1,2,19,20.0,Mario Hezonja
0021701159,1610612753,Orlando,Magic,ORL,magic,203932,Aaron,Gordon,A. Gordon,aaron-gordon,F,,,27:53,3,15,0.2,0,8,0.0,1,2,0.5,0,4,4,3,2,0,1,3,7,7.0,Aaron Gordon
0021701159,1610612753,Orlando,Magic,ORL,magic,202696,Nikola,Vučević,N. Vučević,nikola-vučević,C,,,20:00,4,6,0.667,0,1,0.0,3,4,0.75,1,9,10,4,0,1,2,1,11,7.0,Nikola Vučević
0021701159,1610612753,Orlando,Magic,ORL,magic,1628411,Wes,Iwundu,W. Iwundu,wes-iwundu,G,,,22:37,2,8,0.25,0,2,0.0,0,2,0.0,3,0,3,0,1,0,1,2,4,5.0,Wes Iwundu
0021701159,1610612753,Orlando,Magic,ORL,magic,201571,D.J.,Augustin,D. Augustin,dj-augustin,G,,,20:11,3,6,0.5,1,2,0.5,2,2,1.0,1,0,1,5,1,0,1,0,9,3.0,D.J. Augustin
0021701159,1610612753,Orlando,Magic,ORL,magic,1628503,Jamel,Artis,J. Artis,jamel-artis,,,,32:01,6,10,0.6,3,6,0.5,1,2,0.5,0,6,6,2,1,0,0,1,16,21.0,Jamel Artis
0021701159,1610612753,Orlando,Magic,ORL,magic,202714,Shelvin,Mack,S. Mack,shelvin-mack,,,,27:49,5,9,0.556,1,3,0.333,1,1,1.0,1,7,8,8,1,0,3,1,12,21.0,Shelvin Mack
0021701159,1610612753,Orlando,Magic,ORL,magic,202687,Bismack,Biyombo,B. Biyombo,bismack-biyombo,,,,6:20,1,3,0.333,0,0,0.0,0,0,0.0,1,2,3,0,0,0,0,2,2,-1.0,Bismack Biyombo
0021701159,1610612753,Orlando,Magic,ORL,magic,1628681,Rodney,Purvis,R. Purvis,rodney-purvis,,,,25:55,2,11,0.182,1,6,0.167,1,2,0.5,0,2,2,3,0,0,2,0,6,19.0,Rodney Purvis
0021701159,1610612753,Orlando,Magic,ORL,magic,203920,Khem,Birch,K. Birch,khem-birch,,,,21:40,4,8,0.5,0,0,0.0,3,3,1.0,3,7,10,2,0,3,0,0,11,18.0,Khem Birch
