GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021901247,1610612758,Kings,SAC,Sacramento,240.000000:00,45,91,0.495,8,28,0.286,18,22,0.818,9,30,39,30,10,0,14,28,116,-16.0
0021901247,1610612753,Magic,ORL,Orlando,240.000000:00,43,82,0.524,18,38,0.474,28,35,0.8,12,34,46,31,10,4,18,25,132,16.0
