GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022000824,1610612761,Raptors,TOR,Toronto,240.000000:00,42,88,0.477,10,39,0.256,9,13,0.692,6,36,42,16,7,4,13,19,103,-5.0
0022000824,1610612737,Hawks,ATL,Atlanta,240.000000:00,40,84,0.476,13,30,0.433,15,22,0.682,8,31,39,21,7,2,13,16,108,5.0
