GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021700532,1610612740,New Orleans,Pelicans,NOP,pelicans,240:00,38,84,0.452,6,26,0.231,21,27,0.778,4,44,48,24,3,5,10,19,103,-2.0
0021700532,1610612752,New York,Knicks,NYK,knicks,240:00,41,94,0.436,5,19,0.263,18,21,0.857,9,42,51,24,6,7,6,24,105,2.0
