GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022400240,1610612752,Knicks,NYK,New York,240:00,43,88,0.489,13,40,0.325,15,19,0.789,10,37,47,33,4,5,6,23,114,10
0022400240,1610612751,Nets,BKN,Brooklyn,240:00,32,76,0.421,17,41,0.415,23,30,0.767,7,28,35,31,1,3,9,19,104,-10
