gameId,actionNumber,clock,period,teamId,teamTricode,personId,playerName,playerNameI,xLegacy,yLegacy,shotDistance,shotResult,isFieldGoal,scoreHome,scoreAway,pointsTotal,location,description,actionType,subType,videoAvailable,shotValue,actionId
0021800186,2,PT12M00.00S,1,0,,0,,,0,0,0,,0,0,0,0,,Start of 1st Period (7:42 PM EST),period,start,0,0,1
0021800186,4,PT12M00.00S,1,1610612752,NYK,1629011,Robinson,M. Robinson,0,0,0,,0,,,0,h,Jump Ball Robinson vs. Vucevic: Tip to Ntilikina,Jump Ball,,1,0,2
0021800186,7,PT11M39.00S,1,1610612752,NYK,1628373,Ntilikina,F. Ntilikina,-168,183,25,Missed,1,,,0,h,MISS Ntilikina 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,3
0021800186,8,PT11M37.00S,1,1610612753,ORL,202696,Vučević,N. Vučević,0,0,0,,0,,,0,v,Vucevic REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,4
0021800186,9,PT11M25.00S,1,1610612753,ORL,1628411,Iwundu,W. Iwundu,-125,213,25,Missed,1,,,0,v,MISS Iwundu 25' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,5
0021800186,10,PT11M23.00S,1,1610612752,NYK,1628373,Ntilikina,F. Ntilikina,0,0,0,,0,,,0,h,Ntilikina REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,6
0021800186,11,PT11M17.00S,1,1610612752,NYK,203501,Hardaway Jr.,T. Hardaway Jr.,-17,258,26,Missed,1,,,0,h,MISS Hardaway Jr. 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,7
0021800186,12,PT11M15.00S,1,1610612753,ORL,203095,Fournier,E. Fournier,0,0,0,,0,,,0,v,Fournier REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,8
0021800186,13,PT11M01.00S,1,1610612753,ORL,202696,Vučević,N. Vučević,5,25,3,Made,1,0,2,2,v,Vucevic 3' Hook Shot (2 PTS),Made Shot,Hook Shot,1,2,9
0021800186,14,PT10M46.00S,1,1610612752,NYK,203943,Vonleh,N. Vonleh,0,0,0,,0,,,0,h,Vonleh Lost Ball Turnover (P1.T1),Turnover,Lost Ball,1,0,10
0021800186,14,PT10M46.00S,1,1610612753,ORL,1626185,Martin,J. Martin,0,0,0,,0,,,0,v,Martin STEAL (1 STL),,,1,0,11
0021800186,16,PT10M42.00S,1,1610612753,ORL,203095,Fournier,E. Fournier,-155,198,25,Made,1,0,5,5,v,Fournier 25' 3PT Jump Shot (3 PTS) (Iwundu 1 AST),Made Shot,Jump Shot,1,3,12
0021800186,18,PT10M32.00S,1,1610612753,ORL,203095,Fournier,E. Fournier,0,0,0,,0,,,0,v,Fournier P.FOUL (P1.T1) (J.Van Duyne),Foul,Personal,1,0,13
0021800186,20,PT10M25.00S,1,1610612752,NYK,203501,Hardaway Jr.,T. Hardaway Jr.,114,160,20,Missed,1,,,0,h,MISS Hardaway Jr. 20' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,14
0021800186,21,PT10M25.00S,1,1610612753,ORL,201571,Augustin,D. Augustin,0,0,0,,0,,,0,v,Augustin REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,15
0021800186,22,PT10M16.00S,1,1610612753,ORL,201571,Augustin,D. Augustin,70,152,17,Missed,1,,,0,v,MISS Augustin 17' Jump Shot,Missed Shot,Jump Shot,1,2,16
0021800186,22,PT10M16.00S,1,1610612752,NYK,1629011,Robinson,M. Robinson,0,0,0,,0,,,0,h,Robinson BLOCK (1 BLK),,,1,2,17
0021800186,24,PT10M14.00S,1,1610612752,NYK,1629011,Robinson,M. Robinson,0,0,0,,0,,,0,h,Robinson REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,18
0021800186,25,PT10M05.00S,1,1610612752,NYK,1628373,Ntilikina,F. Ntilikina,41,139,14,Missed,1,,,0,h,MISS Ntilikina 14' Pullup Jump Shot,Missed Shot,Pullup Jump shot,1,2,19
0021800186,26,PT10M03.00S,1,1610612753,ORL,202696,Vučević,N. Vučević,0,0,0,,0,,,0,v,Vucevic REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,20
0021800186,27,PT09M49.00S,1,1610612752,NYK,1629011,Robinson,M. Robinson,0,0,0,,0,,,0,h,Robinson P.FOUL (P1.T1) (J.Van Duyne),Foul,Personal,1,0,21
0021800186,29,PT09M43.00S,1,1610612752,NYK,1629011,Robinson,M. Robinson,0,0,0,,0,,,0,h,Robinson P.FOUL (P2.T2) (M.Smith),Foul,Personal,1,0,22
0021800186,31,PT09M43.00S,1,1610612752,NYK,1629011,Robinson,M. Robinson,0,0,0,,0,,,0,h,SUB: Kanter FOR Robinson,Substitution,,0,0,23
0021800186,33,PT09M40.00S,1,1610612753,ORL,203095,Fournier,E. Fournier,121,250,28,Missed,1,,,0,v,MISS Fournier 28' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,24
0021800186,34,PT09M38.00S,1,1610612752,NYK,203943,Vonleh,N. Vonleh,0,0,0,,0,,,0,h,Vonleh REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,25
0021800186,35,PT09M29.00S,1,1610612752,NYK,203501,Hardaway Jr.,T. Hardaway Jr.,0,0,0,,0,,,0,h,Hardaway Jr. Out of Bounds - Bad Pass Turnover Turnover (P1.T2),Turnover,Out of Bounds - Bad Pass Turnover,1,0,26
0021800186,36,PT09M15.00S,1,1610612753,ORL,202696,Vučević,N. Vučević,0,0,0,,0,,,0,v,Vucevic Traveling Turnover (P1.T1),Turnover,Traveling,1,0,27
0021800186,38,PT08M52.00S,1,1610612752,NYK,1628422,Dotson,D. Dotson,0,0,0,,0,,,0,h,Dotson Bad Pass Turnover (P1.T3),Turnover,Bad Pass,1,0,28
0021800186,38,PT08M52.00S,1,1610612753,ORL,202696,Vučević,N. Vučević,0,0,0,,0,,,0,v,Vucevic STEAL (1 STL),,,1,0,29
0021800186,40,PT08M48.00S,1,1610612753,ORL,1628411,Iwundu,W. Iwundu,-6,30,3,Missed,1,,,0,v,MISS Iwundu 3' Driving Layup,Missed Shot,Driving Layup Shot,1,2,30
0021800186,41,PT08M46.00S,1,1610612753,ORL,1626185,Martin,J. Martin,0,0,0,,0,,,0,v,Martin REBOUND (Off:1 Def:0),Rebound,Unknown,1,0,31
0021800186,42,PT08M43.00S,1,1610612753,ORL,1626185,Martin,J. Martin,24,21,3,Missed,1,,,0,v,MISS Martin 3' Reverse Layup,Missed Shot,Reverse Layup Shot,1,2,32
0021800186,43,PT08M41.00S,1,1610612752,NYK,203943,Vonleh,N. Vonleh,0,0,0,,0,,,0,h,Vonleh REBOUND (Off:0 Def:2),Rebound,Unknown,1,0,33
0021800186,44,PT08M37.00S,1,1610612752,NYK,1628373,Ntilikina,F. Ntilikina,-147,212,26,Missed,1,,,0,h,MISS Ntilikina 26' 3PT Jump Shot,Missed Shot,Jump Shot,1,3,34
0021800186,45,PT08M36.00S,1,1610612753,ORL,1626185,Martin,J. Martin,0,0,0,,0,,,0,v,Martin REBOUND (Off:1 Def:1),Rebound,Unknown,1,0,35
0021800186,46,PT08M22.00S,1,1610612752,NYK,202683,Freedom,E. Freedom,0,0,0,,0,,,0,h,Kanter P.FOUL (P1.T3) (K.Fitzgerald),Foul,Personal,1,0,36
0021800186,48,PT08M14.00S,1,1610612753,ORL,1628411,Iwundu,W. Iwundu,-218,-18,0,Made,1,0,8,8,v,Iwundu 3PT Jump Shot (3 PTS) (Martin 1 AST),Made Shot,Jump Shot,1,3,37
0021800186,50,PT08M01.00S,1,1610612752,NYK,203501,Hardaway Jr.,T. Hardaway Jr.,35,149,15,Missed,1,,,0,h,MISS Hardaway Jr. 15' Step Back Jump Shot,Missed Shot,Step Back Jump shot,1,2,38
0021800186,51,PT07M59.00S,1,1610612753,ORL,202696,Vučević,N. Vučević,0,0,0,,0,,,0,v,Vucevic REBOUND (Off:0 Def:3),Rebound,Unknown,1,0,39
0021800186,52,PT07M51.00S,1,1610612753,ORL,203095,Fournier,E. Fournier,-5,13,1,Missed,1,,,0,v,MISS Fournier 1' Driving Layup,Missed Shot,Driving Layup Shot,1,2,40
0021800186,52,PT07M51.00S,1,1610612752,NYK,1628373,Ntilikina,F. Ntilikina,0,0,0,,0,,,0,h,Ntilikina BLOCK (1 BLK),,,1,2,41
0021800186,54,PT07M49.00S,1,1610612752,NYK,203501,Hardaway Jr.,T. Hardaway Jr.,0,0,0,,0,,,0,h,Hardaway Jr. REBOUND (Off:0 Def:1),Rebound,Unknown,1,0,42
0021800186,55,PT07M45.00S,1,1610612752,NYK,1628373,Ntilikina,F. Ntilikina,0,0,0,,0,,,0,h,Ntilikina Offensive Charge Foul (P1.T4) (J.Van Duyne),Foul,Offensive Charge,1,0,43
0021800186,57,PT07M45.00S,1,1610612752,NYK,1628373,Ntilikina,F. Ntilikina,0,0,0,,0,,,0,h,Ntilikina Offensive Foul Turnover (P1.T4),Turnover,Offensive Foul Turnover,1,0,44
