GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022201221,1610612761,Raptors,TOR,Toronto,240.000000:00,116.3,119.8,106.9,104.0,9.4,15.8,0.604,3.22,20.7,0.234,0.848,0.538,8.651,8.9,0.563,0.593,1.0,0.198,101.14,101.0,84.17,101,0.556
0022201221,1610612749,Bucks,MIL,Milwaukee,240.000000:00,106.9,104.0,116.3,119.8,-9.4,-15.8,0.737,2.0,21.0,0.152,0.766,0.462,14.251,13.9,0.537,0.575,1.0,0.201,101.14,101.0,84.17,101,0.444
