GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022500455,1610612760,Oklahoma City,Thunder,OKC,thunder,240:00,642.2,128.4,591.7,118.3,50.5,10.1,0.509,1.93,17.9,0.333,0.778,0.576,12.844,12.8,0.602,0.647,1.0,0.976,21.8,109.0,90.83,109.0,0.559
0022500455,1610612737,Atlanta,Hawks,ATL,hawks,240:00,591.7,118.3,642.2,128.4,-50.5,-10.1,0.696,2.0,20.9,0.222,0.667,0.424,14.679,14.7,0.603,0.617,1.0,0.992,21.8,109.0,90.83,109.0,0.441
