GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022000941,1610612756,Suns,PHX,Phoenix,240.000000:00,43,91,0.473,13,37,0.351,10,13,0.769,15,30,45,23,9,4,10,11,109,8.0
0022000941,1610612746,Clippers,LAC,LA,240.000000:00,41,80,0.512,12,31,0.387,7,9,0.778,5,31,36,24,8,0,14,16,101,-8.0
