GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022300566,1610612755,76ers,PHI,Philadelphia,240.000000:00,43,76,0.566,15,31,0.484,25,34,0.735,5,27,32,27,6,7,8,21,126,5.0
0022300566,1610612743,Nuggets,DEN,Denver,240.000000:00,45,89,0.506,12,29,0.414,19,25,0.76,16,30,46,23,4,3,10,19,121,-5.0
