GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022500462,1610612766,Charlotte,Hornets,CHA,hornets,240:00,48,93,0.516,16,40,0.4,13,17,0.765,11,26,37,35,11,1,15,23,125,-7.0
0022500462,1610612744,Golden State,Warriors,GSW,warriors,240:00,46,83,0.554,24,49,0.49,16,17,0.941,10,27,37,35,7,3,19,20,132,7.0
