GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022400940,1610612739,Cavaliers,CLE,Cleveland,240:00,39,89,0.438,10,42,0.238,21,25,0.84,12,36,48,23,7,4,14,10,109,5
0022400940,1610612751,Nets,BKN,Brooklyn,240:00,39,84,0.464,16,44,0.364,10,14,0.714,8,30,38,31,9,3,12,21,104,-5
