GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022300610,1610612750,Timberwolves,MIN,Minnesota,240.000000:00,122.5,125.0,129.4,128.0,-6.8,-3.0,0.773,2.62,23.9,0.268,0.8,0.531,12.745,13.0,0.631,0.658,1.0,0.202,100.46,100.0,83.33,100,0.49
0022300610,1610612766,Hornets,CHA,Charlotte,240.000000:00,129.4,128.0,122.5,125.0,6.8,3.0,0.6,3.0,22.1,0.2,0.732,0.469,10.109,10.0,0.648,0.667,1.0,0.2,100.46,100.0,83.33,100,0.51
