GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,START_POSITION,COMMENT,MIN,SPD,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,GAME_ID_CLEAN
0022400055,1610612762,UTA,Utah,1628374,Lauri Markkanen,F,,31:17,4.22,2.35,1,8,9,48,1,0,35,2,2,4,0.5,2,7,0.286,0.363,4,4,1.0,0022400055
0022400055,1610612762,UTA,Utah,1628381,John Collins,F,,31:00,4.21,2.31,1,7,8,54,0,1,37,2,1,3,0.333,4,6,0.667,0.556,2,4,0.5,0022400055
0022400055,1610612762,UTA,Utah,1631117,Walker Kessler,C,,35:45,4.35,2.78,9,13,21,39,0,0,23,0,3,4,0.75,3,3,1.0,0.856,2,5,0.4,0022400055
0022400055,1610612762,UTA,Utah,1629012,Collin Sexton,G,,28:16,4.07,2.05,5,4,9,57,0,0,40,4,5,8,0.625,2,3,0.667,0.636,3,3,1.0,0022400055
0022400055,1610612762,UTA,Utah,1641718,Keyonte George,G,,31:16,3.98,2.22,2,4,6,80,1,1,60,5,2,3,0.667,5,11,0.455,0.5,2,2,1.0,0022400055
0022400055,1610612762,UTA,Utah,1630548,Johnny Juzang,,,24:01,4.43,1.93,0,2,2,36,0,0,24,1,2,3,0.667,3,6,0.5,0.556,3,3,1.0,0022400055
0022400055,1610612762,UTA,Utah,1641729,Brice Sensabaugh,,,19:39,4.19,1.5,0,4,4,23,0,0,12,1,1,1,1.0,1,4,0.25,0.4,1,1,1.0,0022400055
0022400055,1610612762,UTA,Utah,1642268,Isaiah Collier,,,14:16,4.3,1.12,1,2,3,38,0,0,30,2,1,1,1.0,0,1,0.0,0.5,1,1,1.0,0022400055
0022400055,1610612762,UTA,Utah,1629234,Drew Eubanks,,,12:15,4.28,0.95,2,4,6,16,0,0,14,3,0,0,0.0,0,0,0.0,0.0,0,1,0.0,0022400055
0022400055,1610612762,UTA,Utah,1629004,Svi Mykhailiuk,,,12:15,4.5,1.0,0,1,1,16,0,0,10,1,0,1,0.0,1,1,1.0,0.5,3,4,0.75,0022400055
0022400055,1610612762,UTA,Utah,1642271,Kyle Filipowski,,DND - Injury/Illness,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022400055
0022400055,1610612762,UTA,Utah,201988,Patty Mills,,DNP - Coach's Decision,0:00,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0022400055
0022400055,1610612760,OKC,Oklahoma City,1629652,Luguentz Dort,F,,30:06,4.09,2.18,1,2,3,22,0,0,15,1,0,0,0.0,2,6,0.333,0.333,2,2,1.0,0022400055
0022400055,1610612760,OKC,Oklahoma City,1631114,Jalen Williams,F,,27:37,4.39,2.16,2,3,4,63,4,0,43,5,4,4,1.0,8,14,0.571,0.667,1,2,0.5,0022400055
0022400055,1610612760,OKC,Oklahoma City,1628392,Isaiah Hartenstein,C,,22:14,4.3,1.7,6,6,12,52,0,0,41,6,1,4,0.25,1,3,0.333,0.285,4,5,0.8,0022400055
0022400055,1610612760,OKC,Oklahoma City,1641717,Cason Wallace,G,,28:31,4.24,2.15,1,5,6,42,0,0,33,4,2,3,0.667,3,6,0.5,0.556,3,3,1.0,0022400055
0022400055,1610612760,OKC,Oklahoma City,1628983,Shai Gilgeous-Alexander,G,,30:07,3.89,2.08,3,6,9,59,1,0,38,7,2,4,0.5,9,15,0.6,0.578,2,2,1.0,0022400055
0022400055,1610612760,OKC,Oklahoma City,1630198,Isaiah Joe,,,21:47,4.24,1.68,1,4,5,28,1,0,17,4,2,2,1.0,5,9,0.556,0.636,0,0,0.0,0022400055
0022400055,1610612760,OKC,Oklahoma City,1629026,Kenrich Williams,,,12:57,4.24,0.98,6,2,8,24,0,0,19,1,1,2,0.5,1,2,0.5,0.5,3,4,0.75,0022400055
0022400055,1610612760,OKC,Oklahoma City,1630598,Aaron Wiggins,,,22:04,4.55,1.83,4,3,7,41,2,0,25,1,2,4,0.5,4,7,0.571,0.545,1,2,0.5,0022400055
0022400055,1610612760,OKC,Oklahoma City,1641794,Dillon Jones,,,15:41,3.99,1.15,6,2,8,27,0,1,21,2,1,2,0.5,2,3,0.667,0.599,0,0,0.0,0022400055
0022400055,1610612760,OKC,Oklahoma City,1642349,Ajay Mitchell,,,16:58,4.3,1.34,1,3,4,37,0,1,30,1,0,0,0.0,2,3,0.667,0.667,0,0,0.0,0022400055
0022400055,1610612760,OKC,Oklahoma City,1642382,Branden Carlson,,,7:30,4.62,0.62,0,3,3,18,0,0,12,0,0,1,0.0,0,4,0.0,0.0,2,2,1.0,0022400055
0022400055,1610612760,OKC,Oklahoma City,1641745,Adam Flagler,,,4:28,4.01,0.33,0,0,0,6,1,0,2,0,0,0,0.0,1,4,0.25,0.25,0,0,0.0,0022400055
