GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0021900119,1610612758,Kings,SAC,Sacramento,240.000000:00,132.0,131.5,114.5,118.5,17.4,13.0,0.643,1.8,21.1,0.286,0.636,0.481,16.361,16.3,0.671,0.706,1.0,0.199,93.42,92.0,76.67,92,0.563
0021900119,1610612737,Hawks,ATL,Atlanta,240.000000:00,114.5,118.5,132.0,131.5,-17.4,-13.0,0.5,1.77,17.8,0.364,0.714,0.519,13.661,14.1,0.58,0.585,1.0,0.198,93.42,92.0,76.67,92,0.437
