gameId,teamId,teamCity,teamName,teamTricode,teamSlug,personId,firstName,familyName,nameI,playerSlug,position,comment,jerseyNum,matchupMinutes,partialPossessions,switchesOn,playerPoints,defensiveRebounds,matchupAssists,matchupTurnovers,steals,blocks,matchupFieldGoalsMade,matchupFieldGoalsAttempted,matchupFieldGoalPercentage,matchupThreePointersMade,matchupThreePointersAttempted,matchupThreePointerPercentage
0022200773,1610612760,Oklahoma City,Thunder,OKC,thunder,1630198,Isaiah,Joe,I. Joe,isaiah-joe,F,,11,8:42,41.3,0,12,0,0,0,1,0,5,8,0.625,0,1,0.0
0022200773,1610612760,Oklahoma City,Thunder,OKC,thunder,1631114,Jalen,Williams,J. Williams,jalen-williams,F,,8,11:56,57.7,0,10,4,1,1,2,2,5,11,0.455,0,1,0.0
0022200773,1610612760,Oklahoma City,Thunder,OKC,thunder,1631119,Jaylin,Williams,J. Williams,jaylin-williams,C,,6,5:02,21.9,0,14,3,1,0,0,1,7,12,0.583,0,0,0.0
0022200773,1610612760,Oklahoma City,Thunder,OKC,thunder,1630581,Josh,Giddey,J. Giddey,josh-giddey,G,,3,15:16,74.0,0,19,4,4,2,1,1,7,16,0.438,3,5,0.6
0022200773,1610612760,Oklahoma City,Thunder,OKC,thunder,1628983,Shai,Gilgeous-Alexander,S. Gilgeous-Alexander,shai-gilgeous-alexander,G,,2,14:52,68.8,0,9,3,1,3,3,0,3,12,0.25,0,5,0.0
0022200773,1610612760,Oklahoma City,Thunder,OKC,thunder,203488,Mike,Muscala,M. Muscala,mike-muscala,,,33,5:05,26.7,0,7,1,1,0,0,0,3,8,0.375,0,0,0.0
0022200773,1610612760,Oklahoma City,Thunder,OKC,thunder,1629026,Kenrich,Williams,K. Williams,kenrich-williams,,,34,12:42,59.7,0,16,3,2,5,3,0,6,13,0.462,0,3,0.0
0022200773,1610612760,Oklahoma City,Thunder,OKC,thunder,1631172,Ousmane,Dieng,O. Dieng,ousmane-dieng,,,13,6:20,32.0,0,6,1,1,2,0,2,3,13,0.231,0,3,0.0
0022200773,1610612760,Oklahoma City,Thunder,OKC,thunder,1630544,Tre,Mann,T. Mann,tre-mann,,,23,6:19,31.8,0,12,4,1,0,1,0,3,10,0.3,1,2,0.5
0022200773,1610612760,Oklahoma City,Thunder,OKC,thunder,1629647,Darius,Bazley,D. Bazley,darius-bazley,,,55,6:07,28.5,0,17,4,2,1,0,0,7,10,0.7,3,3,1.0
0022200773,1610612760,Oklahoma City,Thunder,OKC,thunder,1630598,Aaron,Wiggins,A. Wiggins,aaron-wiggins,,,21,7:28,32.3,0,0,1,2,0,0,0,0,2,0.0,0,0,0.0
0022200773,1610612745,Houston,Rockets,HOU,rockets,1630231,KJ,Martin,K. Martin,kj-martin,F,,6,12:10,61.1,0,10,4,5,1,0,0,3,6,0.5,2,4,0.5
0022200773,1610612745,Houston,Rockets,HOU,rockets,1631095,Jabari,Smith Jr.,J. Smith Jr.,jabari-smith-jr,F,,1,9:35,52.1,0,16,5,3,1,0,1,5,12,0.417,3,6,0.5
0022200773,1610612745,Houston,Rockets,HOU,rockets,1630578,Alperen,Sengun,A. Sengun,alperen-sengun,C,,28,11:44,62.1,0,18,7,3,1,0,3,8,22,0.364,2,10,0.2
0022200773,1610612745,Houston,Rockets,HOU,rockets,1630227,Daishen,Nix,D. Nix,daishen-nix,G,,15,11:29,65.1,0,17,7,3,0,0,2,7,15,0.467,1,3,0.333
0022200773,1610612745,Houston,Rockets,HOU,rockets,201569,Eric,Gordon,E. Gordon,eric-gordon,G,,10,13:05,70.7,0,10,3,4,1,2,0,5,11,0.455,0,2,0.0
0022200773,1610612745,Houston,Rockets,HOU,rockets,1630256,Jae'Sean,Tate,J. Tate,jaesean-tate,,,8,6:21,43.0,0,9,5,3,1,0,0,2,10,0.2,0,2,0.0
0022200773,1610612745,Houston,Rockets,HOU,rockets,1631106,Tari,Eason,T. Eason,tari-eason,,,17,7:02,41.2,0,11,1,1,2,3,2,4,11,0.364,0,3,0.0
0022200773,1610612745,Houston,Rockets,HOU,rockets,1629726,Garrison,Mathews,G. Mathews,garrison-mathews,,,25,6:50,37.9,0,11,3,0,0,0,0,4,9,0.444,3,7,0.429
0022200773,1610612745,Houston,Rockets,HOU,rockets,1628981,Bruno,Fernando,B. Fernando,bruno-fernando,,,20,4:07,20.9,0,8,2,1,1,0,4,3,9,0.333,1,2,0.5
0022200773,1610612745,Houston,Rockets,HOU,rockets,1630528,Josh,Christopher,J. Christopher,josh-christopher,,,9,4:48,31.1,0,6,4,0,0,1,0,3,7,0.429,0,2,0.0
