GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,GAME_ID_CLEAN
0022300336,1610612737,Hawks,ATL,Atlanta,240:00,18.02,21,58,78,341,2,3,224,21,16,35,0.457,25,50,0.5,0.482,28,42,0.667,0022300336
0022300336,1610612739,Cavaliers,CLE,Cleveland,240:00,18.07,34,53,86,508,5,2,380,32,21,40,0.525,28,61,0.459,0.485,13,24,0.542,0022300336
