GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,GAME_ID_CLEAN
0021800394,1610612741,Bulls,CHI,Chicago,240:00,18.83,18,51,68,418,1,1,296,16,21,37,0.568,13,39,0.333,0.447,11,21,0.524,0021800394
0021800394,1610612758,Kings,SAC,Sacramento,240:00,18.53,20,51,71,431,4,1,305,28,18,40,0.45,22,48,0.458,0.455,12,19,0.632,0021800394
