GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
0022501049,1610612739,Cleveland,Cavaliers,CLE,cavaliers,240:00,708.3,141.7,682.3,136.5,26.0,5.2,0.49,3.0,18.9,0.229,0.644,0.463,8.333,8.3,0.679,0.725,1.0,0.981,19.2,96.0,80.0,96.0,0.531
0022501049,1610612753,Orlando,Magic,ORL,magic,240:00,682.3,136.5,708.3,141.7,-26.0,-5.2,0.659,2.7,19.4,0.356,0.771,0.538,10.417,10.4,0.571,0.65,1.0,0.982,19.2,96.0,80.0,96.0,0.469
