GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,DIST,ORBC,DRBC,RBC,TCHS,SAST,FTAST,PASS,AST,CFGM,CFGA,CFG_PCT,UFGM,UFGA,UFG_PCT,FG_PCT,DFGM,DFGA,DFG_PCT,GAME_ID_CLEAN
0022100510,1610612755,76ers,PHI,Philadelphia,240:00,17.34,20,56,75,413,5,7,304,23,12,29,0.414,22,48,0.458,0.442,13,19,0.684,0022100510
0022100510,1610612761,Raptors,TOR,Toronto,240:00,17.58,24,46,69,419,5,3,300,24,10,28,0.357,28,59,0.475,0.437,12,21,0.571,0022100510
