GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021800043,1610612750,Minnesota,Timberwolves,MIN,timberwolves,240:00,36,85,0.424,7,33,0.212,22,24,0.917,8,39,47,24,9,12,15,17,101,10.0
0021800043,1610612754,Indiana,Pacers,IND,pacers,240:00,36,92,0.391,8,26,0.308,11,16,0.688,12,33,45,18,6,6,15,24,91,-10.0
