GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0021700829,1610612741,Chicago,Bulls,CHI,bulls,240:00,34,80,0.425,9,32,0.281,13,16,0.813,9,36,45,23,11,2,14,16,90,-11.0
0021700829,1610612764,Washington,Wizards,WAS,wizards,240:00,38,82,0.463,13,38,0.342,12,14,0.857,6,35,41,31,8,3,13,17,101,11.0
