GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
0022400953,1610612757,Trail Blazers,POR,Portland,265:00,40,90,0.444,17,42,0.405,16,25,0.64,21,31,52,20,6,6,23,18,113,-1
0022400953,1610612752,Knicks,NYK,New York,265:00,44,94,0.468,12,31,0.387,14,20,0.7,11,27,38,27,12,7,15,21,114,1
