GAME_ID,TEAM_ID,TEAM_CITY,TEAM_NAME,TEAM_ABBREVIATION,teamSlug,PLAYER_ID,firstName,familyName,NICKNAME,playerSlug,position,comment,jerseyNum,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,PLAYER_NAME
0021801158,1610612755,Philadelphia,76ers,PHI,sixers,203516,James,Ennis III,J. Ennis III,james-ennis-iii,F,,,21:47,92.3,92.3,105.9,105.9,-13.6,-13.6,0.2,3.0,25.0,0.121,0.154,0.136,8.3,0.167,0.258,0.153,0.153,113.48,113.48,94.57,52.0,0.048,James Ennis III
0021801158,1610612755,Philadelphia,76ers,PHI,sixers,202699,Tobias,Harris,T. Harris,tobias-harris,F,,,33:41,98.7,98.7,110.8,110.8,-12.1,-12.1,0.188,1.5,11.5,0.0,0.146,0.072,7.7,0.553,0.59,0.271,0.271,106.17,106.17,88.47,75.0,0.157,Tobias Harris
0021801158,1610612755,Philadelphia,76ers,PHI,sixers,1628413,Jonah,Bolden,J. Bolden,jonah-bolden,C,,,29:58,84.5,84.5,122.9,122.9,-38.4,-38.4,0.059,1.0,12.5,0.023,0.176,0.091,12.5,0.167,0.167,0.089,0.089,112.93,112.93,94.1,71.0,0.024,Jonah Bolden
0021801158,1610612755,Philadelphia,76ers,PHI,sixers,200755,JJ,Redick,J. Redick,jj-redick,G,,,28:31,84.3,84.3,116.2,116.2,-31.9,-31.9,0.1,0.25,4.2,0.0,0.147,0.065,16.7,0.588,0.662,0.291,0.291,116.14,116.14,96.79,70.0,0.14,JJ Redick
0021801158,1610612755,Philadelphia,76ers,PHI,sixers,1627732,Ben,Simmons,B. Simmons,ben-simmons,G,,,31:31,84.0,84.0,113.5,113.5,-29.5,-29.5,0.357,1.67,17.9,0.043,0.132,0.083,10.7,0.333,0.428,0.271,0.271,113.46,113.46,94.55,75.0,0.077,Ben Simmons
0021801158,1610612755,Philadelphia,76ers,PHI,sixers,203118,Mike,Scott,M. Scott,mike-scott,,,,22:51,86.0,86.0,120.0,120.0,-34.0,-34.0,0.077,0.0,14.3,0.033,0.24,0.127,0.0,0.2,0.34,0.102,0.102,105.03,105.03,87.53,50.0,0.055,Mike Scott
0021801158,1610612755,Philadelphia,76ers,PHI,sixers,1629003,Shake,Milton,S. Milton,shake-milton,,,,17:00,86.1,86.1,117.1,117.1,-31.0,-31.0,0.0,0.0,0.0,0.0,0.05,0.024,0.0,0.0,0.0,0.093,0.093,100.24,100.24,83.53,36.0,-0.093,Shake Milton
0021801158,1610612755,Philadelphia,76ers,PHI,sixers,204456,T.J.,McConnell,T. McConnell,tj-mcconnell,,,,16:57,108.3,108.3,114.3,114.3,-6.0,-6.0,0.1,0.0,9.1,0.0,0.158,0.081,0.0,0.75,0.75,0.25,0.25,100.53,100.53,83.78,36.0,0.234,T.J. McConnell
0021801158,1610612755,Philadelphia,76ers,PHI,sixers,1626246,Boban,Marjanovic,B. Marjanovic,boban-marjanovic,,,,13:16,111.5,111.5,92.9,92.9,18.7,18.7,0.091,1.0,12.5,0.25,0.188,0.219,12.5,0.25,0.434,0.219,0.219,97.69,97.69,81.41,26.0,0.063,Boban Marjanovic
0021801158,1610612755,Philadelphia,76ers,PHI,sixers,1629015,Zhaire,Smith,Z. Smith,zhaire-smith,,,,9:45,119.0,119.0,118.2,118.2,0.9,0.9,0.083,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048,0.048,105.85,105.85,88.21,21.0,-0.01,Zhaire Smith
0021801158,1610612755,Philadelphia,76ers,PHI,sixers,1629312,Haywood,Highsmith,H. Highsmith,haywood-highsmith,,,,5:57,107.1,107.1,115.4,115.4,-8.2,-8.2,0.0,0.0,0.0,0.0,0.333,0.167,0.0,0.333,0.333,0.214,0.214,108.91,108.91,90.76,14.0,0.035,Haywood Highsmith
